sample,t_ms,ax,ay,az,gx,gy,gz,tremor
0,403634,-0.3158,-0.0653,-1.0027,1.1250,4.7188,-2.5312,no_tremor
1,403658,-0.3247,-0.0640,-1.0020,1.3125,9.9062,-4.5000,no_tremor
2,403668,-0.3320,-0.0630,-1.0012,1.5781,13.9688,-5.5781,no_tremor
3,403673,-0.3359,-0.0624,-1.0006,1.9219,16.3750,-5.4062,no_tremor
4,403677,-0.3398,-0.0618,-0.9996,1.8750,18.5156,-6.0469,no_tremor
5,403712,-0.3483,-0.0627,-0.9945,3.9375,24.6406,-6.3438,no_tremor
6,403716,-0.3446,-0.0645,-0.9967,4.9531,23.3125,-5.8125,no_tremor
7,403843,-0.1479,0.0938,-1.2758,125.1562,-14.5781,156.5469,no_tremor
8,403847,-0.0443,0.0641,-1.2748,118.8906,-52.5312,160.2031,no_tremor
9,403852,0.0717,0.0270,-1.2684,113.9688,-86.0000,161.1094,no_tremor
10,403857,0.1898,-0.0446,-1.2469,109.6562,-113.2656,160.7031,no_tremor
11,403862,0.3627,-0.0708,-1.2246,105.7188,-134.0156,159.4688,no_tremor
12,403872,0.4856,-0.1246,-1.1652,100.1875,-156.7656,156.3906,no_tremor
13,403876,0.5094,-0.1373,-1.1310,100.0938,-158.2344,156.7344,no_tremor
14,403904,0.1119,-0.0386,-0.9342,118.6719,-84.0312,174.5156,no_tremor
15,403913,-0.1007,0.0122,-0.8862,120.1562,-58.3594,175.8438,no_tremor
16,404156,-0.9468,-0.2262,-0.5989,13.2500,2.0312,-6.9531,no_tremor
17,404170,-0.8868,-0.2711,-0.6084,10.2188,9.2500,-10.1250,no_tremor
18,404180,-0.8484,-0.2850,-0.6255,7.5938,13.1094,-12.3750,no_tremor
19,404185,-0.8290,-0.2859,-0.6365,5.6562,14.4062,-14.3281,no_tremor
20,404194,-0.7913,-0.2761,-0.6680,3.2969,15.9688,-16.4375,no_tremor
21,404200,-0.7642,-0.2611,-0.6813,2.5625,16.8906,-16.0000,no_tremor
22,404204,-0.7465,-0.2490,-0.6945,2.3906,16.8594,-15.4375,no_tremor
23,404209,-0.7292,-0.2362,-0.7073,1.9688,16.1719,-15.5469,no_tremor
24,404214,-0.7122,-0.2239,-0.7192,1.1719,15.9688,-15.5625,no_tremor
25,404219,-0.6952,-0.2125,-0.7302,0.2188,15.4531,-14.8125,no_tremor
26,404223,-0.6785,-0.2030,-0.7401,-0.5781,14.6875,-13.5469,no_tremor
