sample,t_ms,ax,ay,az,gx,gy,gz,tremor
0,2561057,-0.5088,-0.1190,-0.9025,1.0938,-2.7812,-0.9688,no_tremor
1,2561068,-0.5083,-0.1191,-0.8999,2.1094,-3.5312,0.8438,no_tremor
2,2561079,-0.5084,-0.1191,-0.8948,1.1719,-1.5312,0.7656,no_tremor
3,2561091,-0.5121,-0.1182,-0.8917,2.7344,-1.3281,-0.8750,no_tremor
4,2561122,-0.5337,-0.1193,-0.8973,0.4844,-1.3594,-1.9062,no_tremor
5,2561133,-0.5299,-0.1261,-0.8934,-1.0938,-1.0312,-2.0000,no_tremor
6,2561144,-0.5221,-0.1332,-0.8861,-1.2969,0.3594,-0.8281,no_tremor
7,2561156,-0.5181,-0.1371,-0.8804,-0.6406,2.2344,-1.2344,no_tremor
8,2561167,-0.5210,-0.1367,-0.8805,0.0938,4.7344,-1.7188,no_tremor
9,2561178,-0.5320,-0.1327,-0.8846,-2.1406,4.5469,-2.1406,no_tremor
10,2561189,-0.5417,-0.1283,-0.8892,-2.7031,6.2656,-1.8594,no_tremor
11,2561200,-0.5411,-0.1265,-0.8885,-2.7500,5.7656,-0.3594,no_tremor
12,2561212,-0.5304,-0.1259,-0.8850,-2.5312,5.6250,-0.8906,no_tremor
13,2561244,-0.5106,-0.1177,-0.8954,-0.3281,2.7812,-1.2969,no_tremor
14,2561255,-0.5107,-0.1161,-0.9036,-0.5156,0.7656,-1.1875,no_tremor
15,2561266,-0.5090,-0.1162,-0.9069,0.2188,0.5000,-0.4062,no_tremor
16,2561277,-0.5059,-0.1167,-0.9045,0.1875,0.6562,-0.5625,no_tremor
17,2561289,-0.5044,-0.1169,-0.8999,1.1094,-0.1406,-0.3438,no_tremor
18,2561300,-0.5063,-0.1178,-0.8962,0.8750,1.6562,0.4219,no_tremor
19,2561311,-0.5122,-0.1216,-0.8947,-1.2500,1.5156,1.1562,no_tremor
20,2561323,-0.5179,-0.1290,-0.8936,-2.3906,2.3438,0.4531,no_tremor
21,2561334,-0.5205,-0.1373,-0.8920,-3.1406,1.2188,1.0625,no_tremor
22,2561364,-0.5190,-0.1350,-0.8904,-3.0156,3.1094,1.4375,no_tremor
23,2561376,-0.5212,-0.0957,-0.8923,-2.0938,4.9844,1.1562,no_tremor
24,2561387,-0.5227,-0.1178,-0.8936,-2.0938,3.7031,1.8438,no_tremor
25,2561398,-0.5206,-0.1127,-0.8945,-1.6875,2.2969,2.0000,no_tremor
26,2561410,-0.5153,-0.1113,-0.8959,-1.8438,1.5156,1.8281,no_tremor
27,2561421,-0.5095,-0.1116,-0.8979,-0.6875,0.2188,1.6250,no_tremor
28,2561432,-0.5066,-0.1112,-0.9006,-0.9688,0.8906,1.3750,no_tremor
29,2561443,-0.5078,-0.1093,-0.9028,0.2656,-0.0625,0.0469,no_tremor
30,2561455,-0.5118,-0.1064,-0.9036,0.3438,0.5625,0.7031,no_tremor
31,2561486,-0.5225,-0.1053,-0.8992,1.3750,2.0938,-0.2188,no_tremor
32,2561497,-0.5240,-0.1084,-0.8967,0.6562,1.4531,0.5156,no_tremor
33,2561508,-0.5229,-0.1136,-0.8949,0.7656,1.0156,1.9062,no_tremor
34,2561531,-0.5151,-0.1251,-0.8959,0.2344,0.1250,2.1719,no_tremor
35,2561542,-0.5118,-0.1274,-0.8973,1.1875,-0.7969,2.4531,no_tremor
36,2561554,-0.5111,-0.1261,-0.8983,0.5000,0.1094,2.6094,no_tremor
37,2561565,-0.5123,-0.1221,-0.8989,0.1719,-1.4062,1.3750,no_tremor
38,2561576,-0.5153,-0.1168,-0.8989,0.7656,-0.5156,1.2656,no_tremor
39,2561608,-0.5223,-0.1097,-0.8953,0.6562,-0.2188,0.2969,no_tremor
40,2561619,-0.5223,-0.1119,-0.8936,0.6094,0.3281,1.0312,no_tremor
41,2561630,-0.5211,-0.1150,-0.8918,-0.3594,0.4531,0.4844,no_tremor
42,2561642,-0.5192,-0.1174,-0.8911,0.7031,0.6719,1.1094,no_tremor
43,2561653,-0.5184,-0.1183,-0.8910,0.3750,1.6562,0.2500,no_tremor
44,2561664,-0.5195,-0.1177,-0.8914,0.4531,1.5312,0.7031,no_tremor
45,2561675,-0.5212,-0.1162,-0.8921,0.0156,1.5469,-0.3438,no_tremor
46,2561687,-0.5229,-0.1147,-0.8932,0.8594,1.9844,-0.3438,no_tremor
47,2561730,-0.5234,-0.1145,-0.8954,-0.0781,1.7500,0.1094,no_tremor
48,2561741,-0.5211,-0.1161,-0.8949,0.1719,1.3750,-0.8125,no_tremor
49,2561763,-0.5179,-0.1187,-0.8932,-0.3750,0.8594,-0.4219,no_tremor
50,2561774,-0.5173,-0.1179,-0.8932,-0.1250,1.7500,0.3906,no_tremor
51,2561786,-0.5179,-0.1160,-0.8933,-0.6719,1.4219,-0.4062,no_tremor
52,2561797,-0.5198,-0.1140,-0.8936,-0.2500,0.6562,-1.1250,no_tremor
53,2561808,-0.5203,-0.1129,-0.8937,-0.9219,0.5938,0.3438,no_tremor
54,2561819,-0.5200,-0.1133,-0.8936,-0.7812,0.6562,-0.9219,no_tremor
55,2561851,-0.5244,-0.1133,-0.8926,-0.9844,1.4375,-0.5625,no_tremor
56,2561862,-0.5251,-0.1136,-0.8922,-0.7500,2.0781,-1.2812,no_tremor
57,2561874,-0.5238,-0.1147,-0.8922,-0.7656,1.3906,-0.2656,no_tremor
58,2561885,-0.5210,-0.1160,-0.8928,-1.1406,1.1250,0.2188,no_tremor
59,2561896,-0.5189,-0.1162,-0.8938,-0.2812,2.2656,-1.6562,no_tremor
60,2561907,-0.5189,-0.1149,-0.8950,-0.5938,1.2500,-1.1562,no_tremor
61,2561919,-0.5200,-0.1129,-0.8956,-0.0469,1.3750,-0.6406,no_tremor
62,2561930,-0.5212,-0.1113,-0.8956,-0.7344,1.5000,-0.5938,no_tremor
63,2561941,-0.5221,-0.1111,-0.8956,0.1250,1.9844,-1.1250,no_tremor
64,2561972,-0.5195,-0.1157,-0.8947,-1.0938,2.7500,-0.8750,no_tremor
65,2561983,-0.5201,-0.1163,-0.8945,-0.2188,2.0781,-1.4062,no_tremor
66,2561994,-0.5206,-0.1147,-0.8950,-0.5312,1.1406,-1.4219,no_tremor
67,2562006,-0.5209,-0.1113,-0.8956,0.4531,2.1875,-0.9688,no_tremor
68,2562017,-0.5219,-0.1072,-0.8961,1.5469,1.6406,-2.2812,no_tremor
69,2562028,-0.5231,-0.1042,-0.8967,1.4844,1.6406,-1.9375,no_tremor
70,2562039,-0.5228,-0.1029,-0.8966,1.2656,2.4219,-0.7812,no_tremor
71,2562051,-0.5206,-0.1056,-0.8956,1.0000,1.1094,-0.3750,no_tremor
72,2562062,-0.5170,-0.1125,-0.8942,0.6094,0.4219,1.0938,no_tremor
73,2562093,-0.5085,-0.1323,-0.8942,-1.3594,0.8750,1.0625,no_tremor
74,2562104,-0.5121,-0.1302,-0.8944,-1.7656,0.2969,0.4219,no_tremor
75,2562115,-0.5189,-0.1250,-0.8944,-1.0312,1.2188,-0.4062,no_tremor
76,2562127,-0.5256,-0.1165,-0.8939,-0.9375,2.3281,-1.0781,no_tremor
77,2562149,-0.5339,-0.1029,-0.8933,1.0469,4.2812,-2.2344,no_tremor
78,2562160,-0.5336,-0.1008,-0.8943,0.4219,3.0156,-2.0938,no_tremor
79,2562172,-0.5300,-0.1025,-0.8956,1.1406,4.0312,-0.9219,no_tremor
80,2562183,-0.5240,-0.1073,-0.8966,0.4688,1.7500,-0.8750,no_tremor
81,2562215,-0.5065,-0.1196,-0.8976,-0.0625,-1.6562,1.4062,no_tremor
82,2562226,-0.5046,-0.1196,-0.8979,0.0938,-1.1406,0.3125,no_tremor
83,2562237,-0.5060,-0.1177,-0.8987,0.4375,-1.5781,-0.5781,no_tremor
84,2562248,-0.5117,-0.1136,-0.8990,0.6562,0.6406,-0.6875,no_tremor
