sample,t_ms,ax,ay,az,gx,gy,gz,tremor
0,8440945,-0.8357,-0.0195,0.6350,2.8438,155.8281,21.4375,tremor
1,8440956,-0.9249,-0.0251,0.6348,-13.7812,185.8281,32.5938,tremor
2,8440968,-1.0012,-0.0338,0.6177,-35.8906,163.2031,36.7344,tremor
3,8440990,-0.9374,-0.0494,0.5596,-41.2812,-47.1250,3.1719,tremor
4,8441001,-0.7606,-0.0378,0.5320,-19.0000,-161.9062,-27.7500,tremor
5,8441012,-0.5375,0.0004,0.5299,8.4375,-237.5000,-55.9062,tremor
6,8441057,-0.5708,0.0814,0.7629,12.2812,-152.2344,-26.2188,tremor
7,8441091,-1.3287,-0.1963,0.7770,-35.8906,204.2188,7.8750,tremor
8,8441102,-1.4451,-0.2209,0.7666,-58.0312,238.2812,30.7188,tremor
9,8441136,-0.7980,-0.0530,0.7202,-48.9375,-9.5625,-29.2188,tremor
10,8441147,-0.4801,-0.0107,0.7046,-26.8438,-100.0938,-45.2344,tremor
11,8441193,-0.5618,-0.0344,0.7703,-13.8750,-122.0156,-71.5469,tremor
12,8441204,-0.7950,-0.1152,0.7861,-15.1094,-32.3125,-34.8438,tremor
13,8441215,-0.9580,-0.2119,0.7893,-15.3594,85.1406,-6.2188,tremor
14,8441227,-1.1198,-0.2405,0.7721,-16.2969,208.5000,24.3125,tremor
15,8441238,-1.2159,-0.2543,0.7216,-44.8594,255.1562,37.7656,tremor
16,8441249,-1.2026,-0.2274,0.6593,-62.0312,193.2500,20.7188,tremor
17,8441260,-1.0463,-0.1947,0.6141,-58.3438,108.9062,-21.6875,tremor
18,8441303,-0.2028,-0.1844,0.6447,-29.4688,-152.4844,-79.4062,tremor
19,8441315,-0.2894,-0.1620,0.6355,-24.8281,-163.0781,-75.9375,tremor
20,8441326,-0.4968,-0.1552,0.6213,-28.8125,-166.5938,-70.7188,tremor
21,8441337,-0.6211,-0.1724,0.6021,-20.6875,-163.0625,-54.3438,tremor
22,8441348,-0.7440,-0.2178,0.5903,-27.3125,-147.5469,-38.0938,tremor
23,8441360,-0.7928,-0.2721,0.5983,-28.7344,-97.2188,-35.6094,tremor
24,8441371,-0.8030,-0.3206,0.6484,-40.2500,-16.8594,-15.3438,tremor
25,8441382,-0.8129,-0.3525,0.7148,-31.9844,90.3125,5.9375,tremor
26,8441394,-0.8429,-0.3519,0.7399,-33.2031,171.9688,27.1875,tremor
27,8441438,-0.6068,-0.2362,0.5780,-48.9844,-88.2188,-50.7500,tremor
28,8441450,-0.4248,-0.2556,0.5674,-35.9844,-133.4844,-44.0156,tremor
29,8441461,-0.2170,-0.2723,0.5710,-30.1406,-167.6875,-49.2969,tremor
30,8441472,-0.1141,-0.2651,0.5852,-27.2031,-177.4688,-45.9688,tremor
31,8441506,-0.5444,-0.3105,0.6395,-19.5000,-83.3438,-24.4219,tremor
32,8441517,-0.7225,-0.3668,0.6671,-28.6562,15.9844,-8.1406,tremor
33,8441549,-0.9664,-0.3995,0.7053,-34.9688,366.0781,45.7812,tremor
34,8441560,-1.0216,-0.3488,0.6771,-66.7188,377.0312,38.6406,tremor
35,8441583,-0.8853,-0.3280,0.6774,-69.1562,85.3750,-40.2969,tremor
36,8441605,-0.3136,-0.4048,0.6870,-24.8594,-108.6094,-21.3594,tremor
37,8441616,-0.0538,-0.3989,0.6422,8.1406,-161.9531,-35.5312,tremor
38,8441628,0.0370,-0.3344,0.5795,34.5625,-186.8594,-48.0000,tremor
39,8441639,-0.0659,-0.2596,0.5548,32.4219,-211.6250,-43.0000,tremor
40,8441695,-0.8401,-0.7089,0.5929,-76.3281,-190.1250,-25.4844,tremor
41,8441706,-0.7424,-0.7114,0.5758,-63.2031,-227.9375,-53.2656,tremor
42,8441740,-0.1584,-0.3922,0.6390,-9.9062,-268.2969,-69.4375,tremor
43,8441762,-0.1554,-0.3486,0.7272,-6.1406,-175.8438,-35.5781,tremor
44,8441795,-0.6266,-0.5546,0.7609,-16.8125,222.4062,55.5781,tremor
45,8441807,-0.7772,-0.5905,0.7645,-18.5781,343.5156,78.2500,tremor
46,8441851,-0.6049,-0.5706,0.8369,-80.7969,299.2500,19.1562,tremor
47,8441862,-0.3767,-0.5885,0.8461,-59.4062,43.7656,-13.6406,tremor
48,8441874,-0.1150,-0.5961,0.7993,-31.1250,-149.5781,-15.6406,tremor
49,8441885,0.1499,-0.5576,0.6907,4.0625,-243.1406,-20.9375,tremor
50,8441940,-0.4717,-0.4095,0.7893,5.3906,12.7812,-14.0312,tremor
51,8441952,-0.8645,-0.6038,0.9080,3.3906,175.8125,-11.9219,tremor
52,8441963,-1.1614,-0.8035,0.9000,-25.4062,306.2188,41.0781,tremor
53,8441996,-1.1006,-0.7135,0.5272,-90.3125,126.2188,-44.1094,tremor
54,8442008,-0.6992,-0.5796,0.5125,-80.9688,-14.3750,-28.7656,tremor
55,8442053,0.2858,-0.4067,0.5604,45.7031,-172.0312,-23.2969,tremor
56,8442087,-0.7394,-0.4758,0.5631,43.6250,154.5000,6.4219,tremor
