sample,t_ms,ax,ay,az,gx,gy,gz,tremor
0,1284885,-0.8699,-0.1461,0.3868,-1.5312,-0.7969,-1.8594,no_tremor
1,1284890,-0.8696,-0.1453,0.3867,-2.6406,-1.8594,-1.9062,no_tremor
2,1284899,-0.8688,-0.1426,0.3876,-3.1250,-3.2969,-0.5625,no_tremor
3,1284904,-0.8682,-0.1412,0.3885,-3.2812,-3.8438,-0.9062,no_tremor
4,1284909,-0.8673,-0.1396,0.3901,-3.1250,-4.2031,-1.9375,no_tremor
5,1284918,-0.8652,-0.1361,0.3956,-4.5625,-3.8750,-3.6719,no_tremor
6,1284923,-0.8645,-0.1343,0.3999,-5.5938,-4.5312,-3.3125,no_tremor
7,1284928,-0.8640,-0.1324,0.4055,-6.1250,-5.7656,-3.3125,no_tremor
8,1284933,-0.8639,-0.1305,0.4126,-6.4219,-6.9219,-3.2344,no_tremor
9,1284938,-0.8643,-0.1284,0.4211,-8.3906,-7.7969,-3.4219,no_tremor
10,1284963,-0.8792,-0.1088,0.4910,-20.5000,-26.6719,-11.0781,no_tremor
11,1284967,-0.8870,-0.1019,0.5044,-23.6719,-31.9375,-16.1562,no_tremor
12,1284972,-0.8983,-0.0936,0.5171,-26.4844,-35.5625,-21.0312,no_tremor
13,1284977,-0.9143,-0.0836,0.5349,-30.0938,-36.3438,-23.6406,no_tremor
14,1284982,-0.9475,-0.0662,0.5465,-34.2344,-37.8906,-25.7344,no_tremor
15,1284987,-0.9752,-0.0540,0.5581,-37.1562,-39.7812,-30.0469,no_tremor
16,1284992,-1.0062,-0.0425,0.5696,-38.9844,-36.5156,-34.9219,no_tremor
17,1284996,-1.0386,-0.0332,0.5803,-41.3438,-30.2656,-37.2969,no_tremor
18,1285001,-1.0706,-0.0272,0.5896,-43.2969,-25.9375,-40.7344,no_tremor
19,1285006,-1.1002,-0.0256,0.5974,-45.3281,-25.5469,-44.4844,no_tremor
20,1285011,-1.1262,-0.0292,0.6039,-51.4531,-28.7188,-49.1250,no_tremor
21,1285016,-1.1479,-0.0380,0.6097,-58.4062,-29.5000,-54.5000,no_tremor
22,1285021,-1.1652,-0.0520,0.6193,-65.1562,-30.0156,-59.8125,no_tremor
23,1285040,-1.2017,-0.1635,0.6598,-85.4531,-21.1094,-76.2500,no_tremor
24,1285045,-1.2047,-0.1923,0.6722,-88.3594,-17.1250,-80.1719,no_tremor
25,1285054,-1.2079,-0.2454,0.6951,-97.7344,-8.0625,-89.9219,no_tremor
26,1285085,-1.1517,-0.3322,0.6991,-122.7031,-2.9062,-114.6250,no_tremor
27,1285090,-1.1316,-0.3328,0.6888,-125.4219,-0.9062,-118.1719,no_tremor
28,1285095,-1.1094,-0.3312,0.6763,-126.6719,0.7031,-121.4219,no_tremor
29,1285100,-1.0856,-0.3278,0.6617,-131.7188,2.9844,-125.5938,no_tremor
30,1285105,-1.0607,-0.3228,0.6456,-129.7812,3.7969,-127.3750,no_tremor
31,1285119,-0.9834,-0.2996,0.5803,-131.1719,9.3438,-131.7969,no_tremor
32,1285124,-0.9445,-0.2931,0.5598,-131.8125,11.3125,-133.5469,no_tremor
33,1285129,-0.9186,-0.2874,0.5391,-132.7812,13.2344,-135.3125,no_tremor
34,1285139,-0.8680,-0.2793,0.4979,-134.4531,15.8750,-135.5000,no_tremor
35,1285148,-0.8195,-0.2772,0.4590,-132.3594,21.4219,-133.2969,no_tremor
36,1285153,-0.7958,-0.2783,0.4399,-131.8750,23.7969,-131.6250,no_tremor
37,1285158,-0.7721,-0.2806,0.4208,-130.5000,25.7188,-130.4688,no_tremor
38,1285168,-0.6940,-0.2893,0.3695,-125.7344,32.0938,-126.2188,no_tremor
39,1285173,-0.6904,-0.2931,0.3469,-123.6250,33.6562,-124.6719,no_tremor
40,1285178,-0.6676,-0.2971,0.3232,-121.2656,34.5156,-123.3281,no_tremor
41,1285294,-0.4254,-0.5970,-0.0685,-48.4219,14.3750,-39.6406,no_tremor
42,1285299,-0.4243,-0.6182,-0.0762,-45.6406,13.5156,-36.7812,no_tremor
43,1285304,-0.4225,-0.6395,-0.0830,-43.4062,12.3281,-34.3281,no_tremor
44,1285331,-0.4005,-0.7462,-0.1146,-31.3906,-3.2969,-18.8281,no_tremor
45,1285336,-0.3970,-0.7568,-0.1193,-29.5625,-6.7969,-16.9531,no_tremor
46,1285341,-0.3943,-0.7651,-0.1237,-27.0469,-9.6875,-15.2031,no_tremor
47,1285346,-0.3929,-0.7709,-0.1277,-24.8125,-11.3125,-12.9219,no_tremor
48,1285350,-0.3933,-0.7744,-0.1311,-22.7344,-13.0938,-11.3438,no_tremor
49,1285355,-0.3956,-0.7762,-0.1338,-18.6562,-13.4062,-10.4062,no_tremor
50,1285360,-0.3998,-0.7766,-0.1355,-16.2500,-12.2656,-9.7656,no_tremor
51,1285365,-0.4059,-0.7759,-0.1351,-13.3281,-9.8750,-8.2344,no_tremor
52,1285370,-0.4180,-0.7749,-0.1334,-10.1094,-7.5000,-6.1562,no_tremor
53,1285375,-0.4274,-0.7740,-0.1305,-7.2656,-5.3750,-4.5781,no_tremor
