sample,t_ms,ax,ay,az,gx,gy,gz,tremor
0,1980069,-0.5516,-0.3403,-1.0804,-1.1719,-27.1094,-86.1875,no_tremor
1,1980073,-0.5543,-0.3411,-1.0912,3.7500,-16.9062,-92.7031,no_tremor
2,1980083,-0.5682,-0.3350,-1.1140,10.6562,14.6719,-97.3281,no_tremor
3,1980088,-0.5781,-0.3293,-1.1232,11.9375,24.7188,-98.8750,no_tremor
4,1980098,-0.5962,-0.3170,-1.1285,12.5781,35.3750,-101.7031,no_tremor
5,1980144,-0.4780,-0.3027,-1.0934,36.4531,46.1875,-121.1875,no_tremor
6,1980148,-0.4778,-0.2964,-1.1145,40.0625,42.9375,-121.7500,no_tremor
7,1980153,-0.4542,-0.2908,-1.1398,43.5156,40.8438,-121.4531,no_tremor
8,1980158,-0.4288,-0.2867,-1.1678,46.9531,38.8125,-120.6562,no_tremor
9,1980163,-0.4020,-0.2844,-1.1969,49.5000,36.7188,-120.2031,no_tremor
10,1980172,-0.3467,-0.2850,-1.2510,56.9688,35.4219,-119.0156,no_tremor
11,1980177,-0.3201,-0.2872,-1.2732,63.2188,36.3906,-118.1719,no_tremor
12,1980183,-0.2950,-0.2898,-1.2977,66.8281,37.8438,-117.8906,no_tremor
13,1980187,-0.2621,-0.2930,-1.3077,70.9375,40.4062,-117.5156,no_tremor
14,1980192,-0.2432,-0.2938,-1.3123,75.8438,42.4844,-116.4062,no_tremor
15,1980212,-0.1853,-0.2854,-1.2864,92.5000,45.8125,-108.4219,no_tremor
16,1980217,-0.1725,-0.2822,-1.2653,95.9219,46.0000,-106.2969,no_tremor
17,1980222,-0.1282,-0.2793,-1.2504,99.5000,45.1406,-104.1406,no_tremor
18,1980226,-0.1384,-0.2793,-1.2356,102.3750,44.2188,-101.6094,no_tremor
19,1980254,-0.0382,-0.3044,-1.1696,118.8906,32.5312,-83.0469,no_tremor
20,1980259,-0.0052,-0.3081,-1.1605,121.0781,29.7812,-80.1094,no_tremor
21,1980264,0.0170,-0.3102,-1.1508,123.2500,27.6719,-76.5938,no_tremor
22,1980268,0.0387,-0.3104,-1.1401,125.8594,25.5469,-72.5938,no_tremor
23,1980273,0.0594,-0.3088,-1.1281,127.9062,23.5000,-66.6875,no_tremor
24,1980376,0.2678,-0.2864,-0.7025,147.3906,6.3750,35.3906,no_tremor
