sample,t_ms,ax,ay,az,gx,gy,gz,tremor
0,3954959,-0.6067,-0.3872,0.6274,0.4062,3.2656,-2.9844,tremor
1,3954964,-0.6077,-0.3867,0.6270,0.4844,3.4688,-3.8125,tremor
2,3954969,-0.6088,-0.3861,0.6262,0.7656,3.4062,-3.9688,tremor
3,3954973,-0.6106,-0.3859,0.6254,0.8750,3.0938,-4.2031,tremor
4,3954978,-0.6119,-0.3859,0.6243,1.0938,2.6562,-5.1094,tremor
5,3954983,-0.6132,-0.3861,0.6229,1.2188,1.6406,-5.3594,tremor
6,3954988,-0.6141,-0.3866,0.6217,0.6875,0.6562,-5.1719,tremor
7,3955013,-0.6110,-0.3912,0.6145,0.9688,-1.2031,-5.8281,tremor
8,3955018,-0.6093,-0.3917,0.6134,1.3750,-1.7969,-6.4062,tremor
9,3955032,-0.6055,-0.3918,0.6108,2.5156,-2.1875,-8.6562,tremor
10,3955056,-0.6099,-0.3906,0.6075,3.8906,-4.9844,-13.7969,tremor
11,3955061,-0.6108,-0.3903,0.6072,4.0312,-5.3281,-14.5312,tremor
12,3955066,-0.6116,-0.3898,0.6072,4.8906,-6.1406,-15.0625,tremor
13,3955070,-0.6117,-0.3893,0.6075,5.8594,-7.1250,-16.7188,tremor
14,3955075,-0.6113,-0.3888,0.6083,6.0781,-8.5156,-18.4531,tremor
15,3955080,-0.6105,-0.3883,0.6094,6.4219,-10.7812,-18.3125,tremor
16,3955085,-0.6090,-0.3881,0.6107,7.3281,-12.2031,-18.8125,tremor
17,3955090,-0.6068,-0.3882,0.6123,7.1562,-13.7812,-19.7812,tremor
18,3955095,-0.6040,-0.3890,0.6150,7.2812,-15.2344,-20.6406,tremor
19,3955100,-0.5984,-0.3899,0.6168,7.4375,-16.7500,-20.6250,tremor
20,3955104,-0.5936,-0.3911,0.6189,7.1250,-18.3438,-20.0781,tremor
21,3955109,-0.5883,-0.3923,0.6211,6.8594,-18.8438,-19.4062,tremor
22,3955136,-0.5378,-0.3982,0.6298,0.8750,39.9062,11.0000,tremor
23,3955141,-0.5266,-0.3986,0.6328,-2.8281,58.3594,18.7344,tremor
24,3955145,-0.5170,-0.3993,0.6383,-7.0625,80.3281,26.8125,tremor
25,3955150,-0.5105,-0.4006,0.6478,-11.7656,106.5000,34.4062,tremor
26,3955155,-0.5095,-0.4033,0.6620,-17.4844,133.1250,40.1094,tremor
27,3955164,-0.5289,-0.4144,0.7017,-32.4531,175.1562,46.8906,tremor
28,3955169,-0.5481,-0.4230,0.7240,-38.6250,188.8750,48.2500,tremor
29,3955174,-0.5725,-0.4330,0.7456,-44.7031,197.9375,50.4062,tremor
30,3955179,-0.6007,-0.4435,0.7645,-52.1250,206.1406,53.2031,tremor
31,3955184,-0.6304,-0.4532,0.7797,-54.9844,210.3438,56.3125,tremor
32,3955194,-0.7126,-0.4669,0.7983,-60.4531,208.0625,59.7188,tremor
33,3955199,-0.6998,-0.4658,0.7976,-61.3906,198.8438,59.6719,tremor
34,3955203,-0.6978,-0.4604,0.7922,-61.0469,184.6250,57.8750,tremor
35,3955208,-0.6824,-0.4510,0.7828,-60.7656,165.4688,55.0156,tremor
36,3955213,-0.6534,-0.4386,0.7700,-59.7344,125.0156,50.7969,tremor
37,3955218,-0.6123,-0.4242,0.7544,-55.3750,96.5938,48.4531,tremor
38,3955223,-0.5614,-0.4095,0.7369,-51.4688,64.2969,46.7969,tremor
39,3955228,-0.5048,-0.3961,0.7180,-46.6094,33.0781,45.8906,tremor
40,3955233,-0.4470,-0.3850,0.6859,-41.5312,4.2969,46.1250,tremor
41,3955259,-0.3434,-0.3796,0.4824,-6.8594,-93.0625,8.8750,tremor
42,3955263,-0.3875,-0.3840,0.4298,-0.4219,-104.1250,-0.1875,tremor
43,3955268,-0.4447,-0.3885,0.3767,5.0000,-116.2969,-14.3438,tremor
44,3955273,-0.5104,-0.3928,0.3262,10.1875,-136.0156,-23.4844,tremor
45,3955278,-0.5786,-0.3967,0.2812,17.0469,-148.9844,-28.7656,tremor
46,3955288,-0.6997,-0.4039,0.2133,21.9375,-176.0156,-34.7969,tremor
47,3955292,-0.7419,-0.4088,0.2092,24.2188,-186.8125,-33.5156,tremor
48,3955297,-0.7725,-0.4121,0.2198,25.4375,-194.5938,-30.8906,tremor
49,3955302,-0.7687,-0.4153,0.2450,25.0469,-198.2656,-25.8750,tremor
50,3955307,-0.7466,-0.4186,0.2837,23.7969,-195.5469,-17.4219,tremor
51,3955312,-0.7091,-0.4222,0.3345,20.8125,-184.6875,-5.6250,tremor
52,3955316,-0.6614,-0.4263,0.3955,15.8281,-165.6719,15.4062,tremor
53,3955321,-0.6094,-0.4309,0.4642,9.6250,-119.8750,25.3906,tremor
54,3955326,-0.5599,-0.4362,0.5383,-4.4062,-80.6250,34.6094,tremor
55,3955331,-0.5197,-0.4458,0.6527,-14.5625,-39.8906,41.0469,tremor
56,3955336,-0.4934,-0.4531,0.7263,-24.2344,-0.4844,44.0625,tremor
57,3955341,-0.4871,-0.4608,0.7937,-34.5625,35.7812,44.2812,tremor
58,3955346,-0.5046,-0.4681,0.8514,-43.8750,66.7188,43.6875,tremor
59,3955351,-0.5364,-0.4739,0.8965,-51.9062,91.3438,45.1719,tremor
60,3955356,-0.5771,-0.4771,0.9268,-59.2812,117.8438,51.7344,tremor
61,3955383,-0.6838,-0.3875,0.8094,-54.5312,41.9219,73.0156,tremor
62,3955388,-0.6484,-0.3556,0.7576,-44.3438,-14.7969,72.7969,tremor
63,3955393,-0.5989,-0.3224,0.7036,-38.1562,-55.1250,72.9844,tremor
64,3955398,-0.5383,-0.2904,0.6508,-31.5000,-93.3281,74.5781,tremor
65,3955402,-0.4706,-0.2617,0.5802,-25.1719,-127.7812,78.2969,tremor
66,3955407,-0.4006,-0.2294,0.5424,-19.3750,-158.0156,81.1719,tremor
67,3955412,-0.3025,-0.2168,0.5137,-14.2500,-184.7812,81.5625,tremor
68,3955417,-0.2499,-0.2118,0.4946,-9.9375,-207.6719,80.6094,tremor
69,3955422,-0.2135,-0.2145,0.4849,-6.3594,-224.0000,78.0469,tremor
70,3955427,-0.1973,-0.2242,0.4835,-3.5469,-232.0938,69.4219,tremor
71,3955431,-0.2036,-0.2402,0.4893,-1.2344,-231.1719,61.9375,tremor
72,3955451,-0.4303,-0.3483,0.5626,-7.1250,-185.4844,36.0312,tremor
73,3955455,-0.5458,-0.3975,0.5811,-11.9688,-159.8906,37.0312,tremor
74,3955465,-0.6990,-0.4574,0.6183,-26.1094,-86.0156,54.9219,tremor
75,3955470,-0.7462,-0.4806,0.6399,-35.6719,-36.5938,71.5938,tremor
76,3955475,-0.7725,-0.4971,0.6660,-46.4688,21.4688,98.3906,tremor
77,3955507,-0.5837,-0.4286,1.0140,-141.4844,319.9062,165.1094,tremor
78,3955517,-0.6028,-0.3811,1.1039,-156.1562,273.4375,161.1250,tremor
79,3955522,-0.6382,-0.3550,1.1345,-154.2500,248.2656,157.8906,tremor
80,3955527,-0.7128,-0.3127,1.1323,-150.0156,209.9844,156.0156,tremor
81,3955536,-0.7568,-0.2556,1.0697,-140.0938,94.2656,152.2031,tremor
82,3955541,-0.7477,-0.2305,1.0115,-136.7031,31.2188,148.5156,tremor
83,3955546,-0.7057,-0.2103,0.9401,-134.0469,-50.4531,142.1250,tremor
84,3955551,-0.6294,-0.1967,0.8608,-132.7344,-91.6875,140.4688,tremor
85,3955556,-0.5234,-0.1895,0.7799,-133.4844,-123.0156,141.6875,tremor
86,3955560,-0.3988,-0.1874,0.7026,-132.0000,-154.4688,142.7031,tremor
87,3955565,-0.2719,-0.1882,0.6002,-123.4531,-189.3750,139.3438,tremor
88,3955570,-0.0997,-0.1887,0.5413,-107.0000,-223.3750,130.0469,tremor
89,3955575,-0.0692,-0.1847,0.4868,-87.0781,-246.4219,113.9688,tremor
90,3955580,-0.0737,-0.1754,0.4333,-65.8438,-253.2969,93.0938,tremor
91,3955585,-0.1378,-0.1611,0.3774,-42.9688,-248.0000,68.8125,tremor
92,3955590,-0.2592,-0.1429,0.3163,-20.1562,-236.1094,29.0625,tremor
93,3955595,-0.4296,-0.1233,0.2490,5.8594,-210.8281,3.9062,tremor
94,3955600,-0.6364,-0.1053,0.1456,15.9688,-189.0312,-19.6250,tremor
95,3955605,-0.8636,-0.0885,0.0684,19.2969,-166.2500,-41.0625,tremor
96,3955632,-1.7617,-0.2074,0.0126,-36.0156,-33.2812,-20.6719,tremor
97,3955637,-1.7395,-0.2654,0.1342,-43.6406,5.3594,-6.2500,tremor
98,3955646,-1.4955,-0.3148,0.3372,-50.5469,71.6094,3.6250,tremor
99,3955656,-1.2188,-0.3086,0.5275,-58.9375,142.5156,10.8750,tremor
100,3955661,-1.0920,-0.2832,0.6044,-65.3750,180.2656,19.5469,tremor
101,3955666,-0.9871,-0.2456,0.6669,-75.0156,199.2500,26.0781,tremor
102,3955675,-0.8611,-0.1476,0.7537,-78.9219,196.6719,37.2969,tremor
103,3955680,-0.8392,-0.0947,0.7811,-78.4375,183.7656,43.1875,tremor
104,3955685,-0.8384,-0.0437,0.8051,-76.0469,166.8594,49.3281,tremor
105,3955690,-0.8507,0.0236,0.8092,-72.4531,146.3594,54.7188,tremor
106,3955695,-0.8745,0.0597,0.8022,-68.3906,121.2812,58.5781,tremor
