sample,t_ms,t_s,ax,ay,az,gx,gy,gz,tremor
0,5805721,0.0,-0.44019308724515943,-0.06088049536910041,-0.9096966659181944,-13.86926674334032,4.05576813970942,3.1947105742198016,no_tremor
1,5805730,0.009,-0.44000746560366616,-0.06048840830447833,-0.9090743823333073,-14.827725999206255,3.86691748725471,3.6403581544415102,no_tremor
2,5805744,0.023,-0.4397779305081169,-0.05988161302984123,-0.9082947584734548,-15.783090842991056,3.6771808151873913,4.082643485582343,no_tremor
3,5805749,0.028,-0.4395196141820885,-0.05900150794690802,-0.9073983512594479,-16.728105931672765,3.487361718904429,4.518122582870861,no_tremor
4,5805754,0.033,-0.4392623829613323,-0.05781634474997378,-0.9064725224420925,-17.655053333609843,3.2982994350707897,4.943170179258181,no_tremor
5,5805763,0.042,-0.4390411269016077,-0.056316707038003844,-0.9056204486156393,-18.55577697769038,3.1108670227761888,5.353994652152515,no_tremor
6,5805768,0.047,-0.4388888296154546,-0.054505754175428855,-0.9049388399608141,-19.421712146168616,2.9259699025412367,5.746654791858853,no_tremor
7,5805803,0.082,-0.4388337778902245,-0.052391548706187875,-0.9045089428043758,-20.243920099460176,2.744544807481306,6.117078366235714,no_tremor
8,5805808,0.087,-0.4388993464458556,-0.04998285027597803,-0.9043958601731165,-21.013127863496916,2.5675591685722825,6.461082431206751,no_tremor
9,5805813,0.092,-0.4391048080324449,-0.04728751165569729,-0.9046512185965014,-21.719773148650795,2.396010924783503,6.774395330900972,no_tremor
10,5805818,0.097,-0.43946629807327087,-0.04431230729866143,-0.9053163713400207,-22.35405430670383,2.2309287224353023,7.052680322817595,no_tremor
11,5805823,0.102,-0.43999759512381814,-0.04106337418493992,-0.9064250355363875,-22.90598517084677,2.073372448576332,7.291560751666587,no_tremor
12,5805828,0.107,-0.4407106501323558,-0.03754682241845535,-0.9080051372742157,-23.365454563085603,1.9244340303249141,7.486646680438679,no_tremor
13,5805833,0.112,-0.44161589978492033,-0.03376931894547737,-0.910079971365249,-23.72229019263628,1.7852384244591792,7.6335628692618,no_tremor
14,5805838,0.117,-0.4427224219188225,-0.029738576604902284,-0.9126688582787706,-23.966326607733755,1.6569447176161012,7.727977971957706,no_tremor
15,5805843,0.122,-0.444037984731008,-0.025463738379186678,-0.9157874622675921,-24.087476802929125,1.5407472562978424,7.765634796972628,no_tremor
16,5805848,0.127,-0.44556902852033925,-0.020955668061172997,-0.9194478937816872,-24.07580702592125,1.4378767264390113,7.742381454012047,no_tremor
17,5805853,0.132,-0.447320606840943,-0.016227163595181636,-0.9236586814372731,-23.921614273224574,1.349601102921402,7.654203181731126,no_tremor
18,5805858,0.137,-0.44929630507913954,-0.011293108067035797,-0.9284246703225909,-23.615505912743615,1.2772263880411134,7.4972546274122545,no_tremor
19,5805863,0.142,-0.45149814840548275,-0.006170570195410666,-0.9337468837963343,-23.14848082353581,1.2220970527597477,7.26789232859448,no_tremor
20,5805868,0.147,-0.4539265071006312,-0.0008788630212157268,-0.9396223730230276,-22.512011398711337,1.185596084885808,6.962707129718439,no_tremor
21,5805877,0.156,-0.45658000474122923,0.00456043309868198,-0.9460440702028649,-21.698125716597335,1.169144534658265,6.5785562534039155,no_tremor
22,5805882,0.161,-0.4594554331491267,0.010123479009738041,-0.953000656194225,-20.699489147882293,1.1742004320707706,6.112594735146727,no_tremor
23,5805897,0.176,-0.4625476769980968,0.01578421393623809,-0.9604764498870132,-19.50948463246148,1.2022569337408262,5.562305921709965,no_tremor
24,5805938,0.217,-0.4658496503011161,0.021514419319273496,-0.9684513245332714,-18.12229083014423,1.2548395425395054,4.925530727571242,no_tremor
25,5805947,0.226,-0.4693522465209621,0.0272838078203011,-0.97690065481232,-16.53295732708836,1.333502233493423,4.200495341202009,no_tremor
26,5805952,0.231,-0.47304430367414674,0.033060136240090354,-0.9857952974133163,-14.737476068671155,1.4398223178893548,3.385837074834379,no_tremor
27,5805957,0.236,-0.47691258549210924,0.03880934117690087,-0.9951016071860179,-12.732848191866603,1.5753938863205101,2.480628058674123,no_tremor
28,5805962,0.241,-0.48094177944341093,0.044495696214563694,-1.0047814903375802,-10.517145445486564,1.7418196915134991,1.4843964928899336,no_tremor
29,5805967,0.246,-0.4851145121900832,0.050081989334623545,-1.0147924956747838,-8.089565413176285,1.9407013634727464,0.39714518634134305,no_tremor
30,5805976,0.255,-0.48941138283512026,0.055529719113179235,-1.0250879444640295,-5.45047979169346,2.1736278926145016,-0.7806328716467261,no_tremor
31,5805986,0.265,-0.49381101410665684,0.06079930810845349,-1.035617099077099,-2.601475027199463,2.4421623695982313,-2.047942140774013,no_tremor
32,5805991,0.27,-0.4982901214163575,0.0658503316815214,-1.04632537019264,0.45461532372443525,2.747827029451535,-3.4032755718130345,no_tremor
33,5805996,0.275,-0.502823599530836,0.07064176033129894,-1.0571545619258758,3.7136870641048247,3.0920867054906975,-4.844609244646863,no_tremor
34,5806001,0.28,-0.5073846264138476,0.07513221347539872,-1.0680431538635502,7.170351123763269,3.4763308477677777,-6.3694007526158885,no_tremor
35,5806006,0.285,-0.5119447836381542,0.07928022247581867,-1.0789266185904,10.817928989261844,3.901854296041344,-7.974591444817404,no_tremor
36,5806011,0.29,-0.5164741926264509,0.08304450059198801,-1.0897377729072393,14.648458051314789,4.369837017171279,-9.656612593416485,no_tremor
37,5806025,0.304,-0.5209416658509424,0.08638421743948055,-1.1004071605555392,18.652707003569443,4.8813230226570035,-11.411395502731109,no_tremor
38,5806050,0.329,-0.5253148719886962,0.08925927543773182,-1.110863463875952,22.820201297799066,5.4371986764866165,-13.23438552210591,no_tremor
39,5806055,0.334,-0.5295605138844832,0.09163058564664965,-1.1210339414403554,27.139258528480536,6.038170591751077,-15.12055986829617,no_tremor
40,5806060,0.339,-0.5336445180121483,0.0934603403302309,-1.1308448883196711,31.59703349309487,6.684743306021355,-17.0644491100036,no_tremor
41,5806065,0.344,-0.537532233959666,0.09471227956059482,-1.1402221153012737,36.17957256226222,7.377196931424812,-19.060162121945144,no_tremor
42,5806084,0.363,-0.5411886423117798,0.09535194920087278,-1.1490914430673065,40.87187689807717,8.115565001237727,-21.101414279418577,no_tremor
43,5806094,0.373,-0.5445785691884651,0.09534694768380989,-1.1573792070977906,45.65797397349958,8.899612776111317,-23.18155863376391,no_tremor
44,5806103,0.382,-0.547666905632896,0.09466715913111344,-1.165012768875108,50.52099676505039,9.728816318662092,-25.293619781578975,no_tremor
