sample,t_ms,ax,ay,az,gx,gy,gz,tremor
0,2223240,-0.6710,-0.0577,-0.8361,13.8750,5.9688,-8.1250,no_tremor
1,2223251,-0.6899,-0.0461,-0.8401,18.4531,12.4062,-14.8125,no_tremor
2,2223476,-0.8590,-0.0935,-1.1261,-0.6250,100.2969,-210.1406,no_tremor
3,2223487,-0.7520,-0.1125,-1.1508,3.4688,103.6250,-214.9844,no_tremor
4,2223498,-0.6459,-0.1400,-1.1484,10.6094,100.3281,-215.9375,no_tremor
5,2223509,-0.5409,-0.1569,-1.1322,22.0156,90.4219,-213.4062,no_tremor
6,2223554,-0.0500,-0.1001,-1.2554,95.1094,69.9375,-167.6250,no_tremor
7,2223565,0.0437,-0.0958,-1.3121,108.3594,71.9219,-151.4375,no_tremor
8,2223632,0.3745,-0.1776,-1.1038,155.5469,19.2969,-39.2188,no_tremor
9,2223643,0.3951,-0.1809,-1.0474,159.6406,17.3750,-20.2188,no_tremor
10,2223688,0.3267,-0.1971,-0.8413,161.0781,35.1094,48.2812,no_tremor
11,2223711,0.2948,-0.2383,-0.7262,153.6562,43.0312,81.3906,no_tremor
12,2223722,0.2860,-0.2651,-0.6814,146.0156,42.9531,94.6094,no_tremor
13,2223733,0.2799,-0.2892,-0.6299,138.0938,43.8125,106.8125,no_tremor
14,2223744,0.2738,-0.3077,-0.5856,130.2969,42.8125,118.7656,no_tremor
15,2223767,0.2539,-0.3293,-0.5161,108.8438,40.2500,138.8906,no_tremor
16,2223802,0.1411,-0.3439,-0.4113,66.5625,41.2812,159.1562,no_tremor
17,2223813,0.0885,-0.3567,-0.3719,52.8906,37.7656,163.7344,no_tremor
18,2223824,0.0383,-0.3746,-0.3413,40.0156,37.4688,168.5781,no_tremor
19,2223835,-0.0059,-0.3949,-0.3246,28.3125,34.3438,176.9844,no_tremor
20,2223846,-0.0431,-0.4146,-0.3187,16.2500,33.0781,182.9531,no_tremor
21,2223858,-0.0696,-0.4293,-0.3146,2.6094,33.3438,188.9219,no_tremor
22,2223869,-0.1019,-0.4467,-0.3062,-13.1094,33.6250,194.3594,no_tremor
23,2223880,-0.1378,-0.4615,-0.2870,-27.1406,31.7500,197.6875,no_tremor
24,2223891,-0.1833,-0.4694,-0.2639,-38.3750,33.6562,199.6094,no_tremor
25,2223925,-0.4252,-0.4165,-0.2875,-58.7344,44.9844,189.1094,no_tremor
26,2223947,-0.6353,-0.3650,-0.3701,-73.4062,46.3750,169.7812,no_tremor
27,2223958,-0.7496,-0.3486,-0.3997,-82.0469,42.4531,158.3438,no_tremor
28,2223969,-0.8414,-0.3445,-0.4012,-95.6875,34.3125,145.5625,no_tremor
29,2223981,-0.8965,-0.3540,-0.3768,-111.7188,20.5781,129.5469,no_tremor
30,2223992,-0.9158,-0.3763,-0.3431,-122.6406,5.3281,110.9219,no_tremor
31,2224003,-0.9226,-0.4030,-0.3286,-132.3750,-4.3281,95.9062,no_tremor
32,2224014,-0.9445,-0.4189,-0.3538,-138.7188,-3.8594,77.2500,no_tremor
33,2224081,-1.2357,-0.2811,-0.8052,-120.9375,12.8750,-27.5625,no_tremor
34,2224092,-1.1572,-0.3246,-0.8232,-123.8438,1.9688,-38.2500,no_tremor
35,2224115,-0.9425,-0.4379,-0.8026,-129.2500,-38.0156,-52.4531,no_tremor
36,2224126,-0.8478,-0.4702,-0.7902,-122.1562,-33.0000,-59.8750,no_tremor
37,2224171,-0.7317,-0.3108,-1.0874,-69.0625,2.3438,-48.0625,no_tremor
