sample,t_ms,ax,ay,az,gx,gy,gz,tremor
0,1202775,-0.6482,-0.1544,0.2706,-0.3594,-5.8594,7.6562,no_tremor
1,1202780,-0.6619,-0.1378,0.2651,0.2344,-7.2812,6.8750,no_tremor
2,1202784,-0.6837,-0.1234,0.2639,0.9688,-8.6562,6.2969,no_tremor
3,1202789,-0.7109,-0.1116,0.2667,0.8438,-10.9844,5.7344,no_tremor
4,1202794,-0.7413,-0.1027,0.2731,1.6719,-12.1875,5.0781,no_tremor
5,1202799,-0.7727,-0.0967,0.2822,2.7188,-12.8906,4.4844,no_tremor
6,1202804,-0.8035,-0.0936,0.2993,2.8438,-13.7188,3.9375,no_tremor
7,1202809,-0.8462,-0.0938,0.3119,2.1719,-14.7969,3.0625,no_tremor
8,1202839,-0.9709,-0.1339,0.3671,0.8594,-1.8750,-2.7969,no_tremor
9,1202843,-0.9825,-0.1425,0.3689,0.1250,0.1250,-3.3750,no_tremor
10,1202848,-0.9916,-0.1506,0.3691,0.5938,1.3438,-3.7812,no_tremor
11,1202858,-0.9998,-0.1649,0.3656,-0.5938,-3.7656,-2.8438,no_tremor
12,1202863,-0.9979,-0.1703,0.3621,-2.3906,-1.4688,-3.1562,no_tremor
13,1202868,-0.9921,-0.1741,0.3574,-3.0312,-3.3125,-2.3125,no_tremor
14,1202873,-0.9761,-0.1765,0.3492,-4.6562,-5.2188,-1.7812,no_tremor
15,1202878,-0.9622,-0.1759,0.3435,-6.5469,-7.6406,-2.7344,no_tremor
16,1202883,-0.9470,-0.1737,0.3381,-7.5781,-10.1562,-3.5625,no_tremor
17,1202887,-0.9321,-0.1700,0.3339,-8.8906,-12.2031,-4.5000,no_tremor
18,1202892,-0.9189,-0.1650,0.3313,-10.7344,-14.0938,-6.6094,no_tremor
19,1202897,-0.9086,-0.1591,0.3307,-12.2031,-16.7344,-7.0938,no_tremor
20,1202902,-0.9020,-0.1521,0.3323,-14.0625,-18.3125,-8.4844,no_tremor
21,1202907,-0.8994,-0.1445,0.3365,-15.3125,-20.8281,-10.3594,no_tremor
22,1202916,-0.9065,-0.1245,0.3582,-20.3438,-28.7812,-12.9219,no_tremor
23,1202968,-1.0928,-0.0718,0.5211,-39.2812,-1.5625,-49.2969,no_tremor
24,1202973,-1.1140,-0.0662,0.5273,-43.8281,7.9844,-53.5625,no_tremor
25,1202977,-1.1361,-0.0609,0.5323,-40.7812,15.6562,-57.5625,no_tremor
26,1202987,-1.1810,-0.0552,0.5410,-46.5469,23.7969,-65.1562,no_tremor
27,1202992,-1.2023,-0.0564,0.5491,-50.7500,23.6719,-69.3906,no_tremor
28,1202997,-1.2213,-0.0654,0.5559,-55.6094,21.1562,-73.4844,no_tremor
29,1203001,-1.2435,-0.0769,0.5637,-60.2969,17.5469,-78.1250,no_tremor
30,1203011,-1.2566,-0.1122,0.5809,-70.1719,10.5000,-86.2812,no_tremor
31,1203092,-0.9506,-0.2759,0.3306,-88.2812,54.6875,-119.7031,no_tremor
32,1203097,-0.9215,-0.2732,0.3125,-88.7969,45.4844,-118.7031,no_tremor
33,1203106,-0.8605,-0.2723,0.2834,-90.3750,41.6875,-118.1719,no_tremor
34,1203111,-0.8302,-0.2742,0.2720,-90.5938,39.4062,-116.9375,no_tremor
35,1203115,-0.8009,-0.2771,0.2618,-90.5000,37.3906,-115.8438,no_tremor
