sample,t_ms,ax,ay,az,gx,gy,gz,tremor
0,1345195,-0.8915,0.0205,0.3894,-1.5469,2.2344,0.0156,no_tremor
1,1345206,-0.8942,0.0199,0.3864,-0.7344,2.1719,-0.9531,no_tremor
2,1345217,-0.8955,0.0178,0.3838,-0.1250,1.8125,-0.8281,no_tremor
3,1345229,-0.8953,0.0157,0.3826,-0.1562,2.2500,-0.5156,no_tremor
4,1345261,-0.8906,0.0120,0.3820,1.0469,-2.0156,-2.3438,no_tremor
5,1345272,-0.8883,0.0135,0.3806,1.6094,-3.1250,-3.0938,no_tremor
6,1345283,-0.8878,0.0172,0.3787,2.1406,-3.0625,-3.2656,no_tremor
7,1345294,-0.8910,0.0212,0.3759,3.1094,-2.9062,-4.2344,no_tremor
8,1345305,-0.8959,0.0247,0.3721,3.5625,-3.4219,-5.0625,no_tremor
9,1345317,-0.9023,0.0273,0.3687,5.3281,-6.0938,-7.5312,no_tremor
10,1345328,-0.9105,0.0316,0.3639,7.4219,-7.6562,-12.0625,no_tremor
11,1345339,-0.9270,0.0370,0.3566,9.9844,-10.8906,-18.4531,no_tremor
12,1345350,-0.9547,0.0419,0.3455,12.8281,-16.0000,-26.9688,no_tremor
13,1345383,-1.0706,0.0518,0.2910,28.1562,-29.4219,-57.2656,no_tremor
14,1345395,-1.1083,0.0549,0.2748,33.5781,-32.2344,-67.3125,no_tremor
15,1345406,-1.1323,0.0603,0.2573,39.2031,-38.8438,-78.6562,no_tremor
16,1345417,-1.1395,0.0684,0.2448,45.4062,-41.1406,-88.6719,no_tremor
17,1345428,-1.1321,0.0779,0.2374,50.5781,-42.4688,-99.2188,no_tremor
18,1345440,-1.1174,0.0851,0.2349,57.9531,-39.3125,-111.6719,no_tremor
19,1345451,-1.1011,0.0854,0.2356,64.3438,-34.4219,-115.2188,no_tremor
20,1345462,-1.0825,0.0796,0.2388,70.6719,-32.7812,-121.5000,no_tremor
21,1345473,-1.0570,0.0714,0.2454,77.3281,-33.7812,-126.2969,no_tremor
22,1345507,-0.9253,0.0527,0.3038,89.4219,-54.6719,-138.7812,no_tremor
23,1345518,-0.8715,0.0448,0.3362,92.4688,-56.4219,-142.7344,no_tremor
24,1345529,-0.8297,0.0343,0.3691,96.2969,-54.9375,-146.6719,no_tremor
25,1345540,-0.8048,0.0219,0.3994,100.3438,-47.2344,-148.6406,no_tremor
26,1345552,-0.7921,0.0094,0.4258,104.2031,-41.8438,-149.2656,no_tremor
27,1345563,-0.7806,-0.0005,0.4502,106.7031,-38.3594,-148.8594,no_tremor
28,1345574,-0.7651,-0.0057,0.4751,107.7344,-40.7812,-147.7656,no_tremor
29,1345585,-0.7354,-0.0065,0.5013,107.8906,-44.5625,-148.7812,no_tremor
30,1345597,-0.6981,-0.0078,0.5236,107.3906,-47.0312,-144.9531,no_tremor
31,1345631,-0.5504,-0.0713,0.6276,95.5312,-49.0312,-127.5938,no_tremor
32,1345642,-0.5096,-0.0975,0.6592,89.4062,-35.0312,-118.1875,no_tremor
33,1345654,-0.4796,-0.1138,0.6976,84.1562,-25.1562,-104.7188,no_tremor
34,1345665,-0.4534,-0.1211,0.7308,79.1562,-19.1094,-90.4219,no_tremor
35,1345676,-0.4194,-0.1268,0.7593,70.7500,-17.6875,-74.8125,no_tremor
36,1345687,-0.3722,-0.1379,0.7865,62.0312,-17.8594,-62.9844,no_tremor
37,1345698,-0.3193,-0.1562,0.8126,54.1250,-12.5938,-49.1562,no_tremor
38,1345710,-0.2792,-0.1785,0.8344,49.1094,-8.6875,-38.2188,no_tremor
39,1345721,-0.2659,-0.1986,0.8475,45.4844,-2.5625,-28.0938,no_tremor
40,1345754,-0.3340,-0.2272,0.8458,35.8281,-1.8281,-13.1562,no_tremor
41,1345765,-0.3707,-0.2305,0.8481,31.7500,-6.3906,-9.9375,no_tremor
42,1345776,-0.4076,-0.2351,0.8579,27.6250,-7.7812,-7.0000,no_tremor
43,1345788,-0.4683,-0.2417,0.8700,23.8750,-5.7656,-5.7812,no_tremor
44,1345799,-0.4730,-0.2474,0.8760,19.1562,-2.3750,-3.3594,no_tremor
45,1345810,-0.5065,-0.2491,0.8710,15.2969,1.3438,-2.4219,no_tremor
46,1345822,-0.5341,-0.2458,0.8600,12.1719,4.5156,-0.7812,no_tremor
47,1345833,-0.5531,-0.2374,0.8428,6.7812,6.6562,-0.8750,no_tremor
48,1345844,-0.5634,-0.2278,0.8281,0.2656,5.8750,2.0625,no_tremor
49,1345876,-0.5612,-0.2155,0.8037,-3.7031,6.0312,6.0469,no_tremor
50,1345887,-0.5579,-0.2098,0.7905,-5.8594,7.3750,7.5625,no_tremor
51,1345898,-0.5558,-0.2017,0.7737,-5.5312,8.6719,8.2969,no_tremor
52,1345909,-0.5541,-0.1915,0.7561,-5.6875,7.0781,9.6875,no_tremor
53,1345921,-0.5529,-0.1830,0.7405,-5.8281,5.4531,10.0625,no_tremor
54,1345932,-0.5526,-0.1742,0.7303,-5.6406,1.6406,10.2812,no_tremor
55,1345943,-0.5555,-0.1697,0.7207,-5.7344,0.3750,10.8750,no_tremor
