sample,t_ms,t_s,ax,ay,az,gx,gy,gz,tremor
0,1427896,0.0,-0.7590241777297374,-0.5501708741486376,-0.74628102708021,56.89301840503866,25.914762785083305,-50.098037618867195,no_tremor
1,1427901,0.005,-0.7533258501455916,-0.5518923603788246,-0.7454062286497971,54.56199227649284,23.866075676642733,-46.95204144668718,no_tremor
2,1427906,0.01,-0.7454329812491874,-0.5541796904453912,-0.7445177320677373,52.22192400322686,21.762281304185777,-43.672695391850475,no_tremor
3,1427911,0.015,-0.7351502015393563,-0.5570209453891928,-0.7438048747253078,49.87824718618481,19.6079168397326,-40.259025838005925,no_tremor
4,1427916,0.02,-0.7226782676894595,-0.5602822682316237,-0.7435117292138798,47.536622055590136,17.40793313182586,-36.710793535085905,no_tremor
5,1427920,0.024,-0.7084295182256596,-0.563776371103989,-0.7438682780653684,45.202928514964526,15.167680481990645,-33.02856838042628,no_tremor
6,1427925,0.029,-0.6928552348975594,-0.5673184502637102,-0.7450552794735295,42.883255133232595,12.89288972404956,-29.213798895149598,no_tremor
7,1427934,0.038,-0.6763533812575961,-0.5707525123754341,-0.7471988066041683,40.58388355957878,10.589648392732865,-25.268874925861823,no_tremor
8,1427939,0.043,-0.6592399272214752,-0.573956972339087,-0.750378605994834,38.31126791007341,8.264371826502455,-21.197182145473878,no_tremor
9,1427954,0.058,-0.6417531761910916,-0.576840676250258,-0.7546393834500503,36.07200876540169,5.923769115352758,-17.00314699535843,no_tremor
10,1428002,0.106,-0.6240696395823242,-0.5793363431215387,-0.7600003699004387,33.87282152472792,3.574803875734655,-12.692270804512022,no_tremor
11,1428023,0.127,-0.6063208218394482,-0.5813945360645191,-0.7664621374107841,31.720498980227582,1.2246499114404528,-8.271151941576749,no_tremor
12,1428027,0.131,-0.5886070479247676,-0.5829790785806933,-0.7740110531750941,29.621868106331913,-1.119358095671774,-3.7474950043354793,no_tremor
13,1428032,0.136,-0.5710076631243776,-0.5840638940147892,-0.7826220710255537,27.583741192105183,-3.4497786219763293,0.8698937711855057,no_tremor
14,1428063,0.167,-0.5535881105680808,-0.584630958147453,-0.7922604705945777,25.61286158104772,-5.7591217042291545,5.571125495790732,no_tremor
15,1428183,0.287,-0.5364046522398452,-0.584669033830628,-0.802882979816203,23.715844418740424,-8.039911211248816,10.345262394595368,no_tremor
16,1428401,0.505,-0.5195074225537866,-0.5841729188694407,-0.8144385640188416,21.8991129393511,-10.28475034602008,15.180366511559374,no_tremor
17,1428406,0.51,-0.5029423422833783,-0.5831430109249757,-0.8268690559213092,20.168830931186204,-12.486389603944955,20.06356329235931,no_tremor
18,1428411,0.515,-0.48675226771174684,-0.5815850531145212,-0.8401097295245541,18.530832093741463,-14.637796301183513,24.981119824777405,no_tremor
19,1428421,0.525,-0.47097763055776404,-0.579509967812927,-0.8540898762405223,16.990547040382896,-16.732224707087386,29.918537408994002,no_tremor
20,1428426,0.53,-0.45565673888107794,-0.5769337166575419,-0.8687334143284462,15.55292874248911,-18.763285762976288,34.86065804631029,no_tremor
21,1428431,0.535,-0.440825850995167,-0.5738771456634089,-0.8839595462978627,14.222377284920388,-20.72501533355909,39.79178433237967,no_tremor
22,1428440,0.544,-0.4265190960116452,-0.5703657887638466,-0.8996834691413375,13.002664924787377,-22.611939904757506,44.695812096264014,no_tremor
23,1428449,0.553,-0.412768289933393,-0.5664296132275957,-0.9158171364098128,11.896862617035122,-24.41913860666938,49.5563749324312,no_tremor
24,1428459,0.563,-0.3996026807658418,-0.5621026977806505,-0.9322700675937942,10.907269388013797,-26.142300403556884,54.356999524864776,no_tremor
25,1428463,0.567,-0.38704864685236573,-0.5574228398882497,-0.9489501980127639,10.035346199834533,-27.77777525592228,59.081270352509314,no_tremor
26,1428469,0.573,-0.37512936750382675,-0.5524310931995351,-0.9657647608152743,9.281656253600405,-29.322618020964338,63.71300198300205,no_tremor
27,1428922,1.026,-0.36386448261896753,-0.5471712400595584,-0.9826211913646324,8.64581402098992,-30.774623813259396,68.23641670341947,no_tremor
28,1428927,1.031,-0.35326975740959443,-0.5416892074746885,-0.9994280430283762,8.126445626284452,-32.13235350541965,72.63632472587952,no_tremor
29,1428941,1.045,-0.34335676868703635,-0.5360324379417087,-1.0160959021980724,7.721163406971286,-33.39514804727271,76.89830371664571,no_tremor
30,1428946,1.05,-0.3341326295332893,-0.5302492288451766,-1.0325382894031305,7.426557400847796,-34.56313038954466,81.0088740425269,no_tremor
