sample,t_ms,ax,ay,az,gx,gy,gz,tremor
0,7782613,-0.0703,-0.0470,-1.0402,0.8750,9.9688,-3.1406,tremor
1,7782618,-0.0706,-0.0477,-1.0398,0.0625,12.4219,-2.8438,tremor
2,7782623,-0.0719,-0.0494,-1.0396,-0.6562,15.3906,-3.0469,tremor
3,7782632,-0.0804,-0.0526,-1.0386,-1.4844,23.6094,-4.8594,tremor
4,7782637,-0.0858,-0.0543,-1.0380,-1.9375,27.4688,-5.0781,tremor
5,7782642,-0.0918,-0.0560,-1.0375,-2.6875,30.4531,-5.8281,tremor
6,7782647,-0.0979,-0.0575,-1.0372,-2.9219,33.2812,-7.2188,tremor
7,7782652,-0.1034,-0.0587,-1.0375,-2.9844,36.7188,-7.7656,tremor
8,7782657,-0.1078,-0.0597,-1.0392,-3.7031,38.2500,-8.3438,tremor
9,7782662,-0.1113,-0.0603,-1.0413,-3.7031,39.0000,-9.1250,tremor
10,7782667,-0.1112,-0.0602,-1.0442,-3.9062,39.6406,-9.8281,tremor
11,7782671,-0.1093,-0.0597,-1.0479,-4.0625,40.4375,-10.5156,tremor
12,7782698,-0.0748,-0.0510,-1.0695,-4.9375,36.6094,-12.6562,tremor
13,7782702,-0.0669,-0.0491,-1.0713,-4.1406,34.4688,-13.8906,tremor
14,7782707,-0.0590,-0.0472,-1.0721,-4.3750,33.0625,-14.2500,tremor
15,7782712,-0.0514,-0.0455,-1.0718,-4.2656,33.7656,-13.6250,tremor
16,7782717,-0.0442,-0.0426,-1.0707,-2.7812,35.1562,-13.1250,tremor
17,7782726,-0.0294,-0.0376,-1.0681,0.3281,36.5469,-14.5312,tremor
18,7782731,-0.0255,-0.0343,-1.0673,1.9219,38.1875,-14.5312,tremor
19,7782736,-0.0233,-0.0306,-1.0673,3.4844,39.7969,-14.0000,tremor
20,7782741,-0.0228,-0.0267,-1.0681,4.4062,41.3125,-13.8281,tremor
21,7782746,-0.0240,-0.0228,-1.0703,5.0469,43.2344,-13.2031,tremor
22,7782751,-0.0265,-0.0193,-1.0736,6.1719,42.7812,-13.0156,tremor
23,7782756,-0.0295,-0.0166,-1.0781,7.2031,41.0625,-12.3438,tremor
24,7782760,-0.0326,-0.0149,-1.0867,7.6875,38.1719,-11.0156,tremor
25,7782765,-0.0348,-0.0148,-1.0933,8.5000,34.7656,-10.2656,tremor
26,7782770,-0.0354,-0.0165,-1.1001,9.9062,31.2344,-10.0469,tremor
27,7782779,-0.0299,-0.0233,-1.1123,13.2812,24.4062,-9.2969,tremor
28,7782784,-0.0249,-0.0280,-1.1168,15.6406,22.7656,-8.9375,tremor
29,7782794,-0.0128,-0.0381,-1.1204,18.2344,20.7188,-8.3438,tremor
30,7782820,-0.0063,-0.0616,-1.0835,18.7500,17.8281,-12.5000,tremor
31,7782824,-0.0126,-0.0662,-1.0708,17.3906,18.3281,-11.8906,tremor
32,7782829,-0.0205,-0.0714,-1.0505,16.7344,19.4219,-12.8750,tremor
33,7782834,-0.0297,-0.0806,-1.0374,17.4688,20.8438,-13.5000,tremor
34,7782839,-0.0438,-0.0874,-1.0255,18.2031,23.8125,-12.8125,tremor
35,7782848,-0.0586,-0.1008,-1.0105,18.9844,30.3906,-9.6719,tremor
36,7782858,-0.0601,-0.1100,-1.0125,21.7188,30.0469,-6.5000,tremor
37,7782863,-0.0530,-0.1116,-1.0209,24.2031,27.0781,-4.1094,tremor
38,7782867,-0.0396,-0.1107,-1.0341,26.0938,17.3438,-3.7031,tremor
39,7782872,-0.0199,-0.1078,-1.0516,29.1094,9.5625,-3.8438,tremor
40,7782877,0.0057,-0.1033,-1.0729,31.5469,1.3125,-3.2656,tremor
41,7782882,0.0360,-0.0979,-1.0967,33.2031,-6.8906,-1.8750,tremor
42,7782886,0.0695,-0.0925,-1.1217,33.9844,-15.4688,-0.3438,tremor
43,7782891,0.1044,-0.0880,-1.1583,34.3281,-25.4219,2.0469,tremor
