sample,t_ms,ax,ay,az,gx,gy,gz,tremor
0,6890532,-0.4014,-0.3911,-0.9181,-8.5156,22.2500,-6.4531,tremor
1,6890536,-0.4054,-0.3915,-0.9202,-10.4375,15.9531,-6.3125,tremor
2,6890542,-0.4075,-0.3927,-0.9197,-11.5156,6.9062,-5.8438,tremor
3,6890572,-0.3257,-0.4138,-0.8821,-1.8125,-113.2188,10.5312,tremor
4,6890577,-0.2970,-0.4128,-0.8812,2.3438,-132.1250,13.2344,tremor
5,6890587,-0.2200,-0.3977,-0.8943,8.8594,-169.2344,19.3906,tremor
6,6890592,-0.1925,-0.3871,-0.9034,13.2344,-186.6406,21.3438,tremor
7,6890597,-0.1700,-0.3749,-0.9130,16.7656,-202.0938,22.3906,tremor
8,6890602,-0.1549,-0.3624,-0.9214,19.8125,-223.2188,21.6875,tremor
9,6890607,-0.1487,-0.3506,-0.9271,22.9375,-228.1875,20.6562,tremor
10,6890612,-0.1837,-0.3363,-0.9282,23.7812,-232.6875,19.7969,tremor
11,6890617,-0.1777,-0.3302,-0.9225,23.6719,-234.7500,18.5781,tremor
12,6890627,-0.2457,-0.3275,-0.8933,20.9219,-228.4062,13.6250,tremor
13,6890632,-0.2919,-0.3308,-0.8698,16.8125,-222.4219,11.3125,tremor
14,6890637,-0.3441,-0.3370,-0.8406,12.8750,-216.4375,9.7969,tremor
15,6890642,-0.4005,-0.3455,-0.7870,8.6562,-210.6562,8.2188,tremor
16,6890646,-0.4900,-0.3619,-0.7455,4.6094,-204.0469,6.0312,tremor
17,6890651,-0.5513,-0.3748,-0.7004,1.2188,-195.5156,2.3906,tremor
18,6890656,-0.6130,-0.3885,-0.6534,-1.5625,-183.2031,-3.0625,tremor
19,6890661,-0.6750,-0.4028,-0.6061,-5.2969,-164.8438,-8.2969,tremor
20,6890694,-1.0975,-0.4624,-0.3843,-40.5312,105.3125,-53.2656,tremor
21,6890698,-1.1543,-0.4619,-0.3759,-51.2969,145.8281,-59.7969,tremor
22,6890703,-1.2075,-0.4600,-0.3723,-58.9219,183.4219,-65.0312,tremor
23,6890713,-1.2953,-0.4528,-0.3801,-74.7344,249.9531,-75.2656,tremor
24,6890722,-1.3429,-0.4480,-0.3971,-88.5000,295.5625,-85.2656,tremor
25,6890727,-1.3350,-0.4463,-0.4071,-92.7188,310.5312,-90.2344,tremor
26,6890732,-1.3092,-0.4443,-0.4175,-96.8594,320.1562,-95.1719,tremor
27,6890742,-1.2020,-0.4369,-0.4380,-104.1406,319.5625,-99.9844,tremor
28,6890747,-1.1210,-0.4298,-0.4478,-106.3281,306.9062,-99.3281,tremor
29,6890751,-1.0231,-0.4194,-0.4573,-105.5781,286.6719,-98.3125,tremor
30,6890756,-0.9099,-0.4055,-0.4725,-103.3750,258.0781,-95.7969,tremor
31,6890761,-0.6902,-0.3778,-0.4847,-100.4844,219.5000,-91.9688,tremor
32,6890766,-0.5774,-0.3551,-0.5006,-94.0312,172.0000,-87.1406,tremor
33,6890771,-0.4336,-0.3300,-0.5225,-84.4219,119.0469,-80.6406,tremor
34,6890776,-0.2902,-0.3026,-0.5526,-73.2031,64.5000,-72.5156,tremor
35,6890781,-0.1521,-0.2739,-0.5933,-60.3750,11.7969,-59.5469,tremor
36,6890790,0.0854,-0.2159,-0.7079,-25.9375,-118.4375,-48.3438,tremor
37,6890818,0.1774,-0.1188,-1.1193,9.1250,-308.2969,-55.5312,tremor
