sample,t_ms,ax,ay,az,gx,gy,gz,tremor
0,946229,-0.4106,-0.1953,-0.9772,-15.8281,23.7656,-6.9062,no_tremor
1,946234,-0.4122,-0.1997,-0.9851,-16.4375,27.3281,-7.8906,no_tremor
2,946239,-0.4143,-0.2043,-0.9926,-18.6875,29.0938,-8.7656,no_tremor
3,946244,-0.4169,-0.2087,-0.9995,-19.4375,31.6406,-9.9844,no_tremor
4,946249,-0.4198,-0.2124,-1.0085,-20.0156,33.8750,-11.0000,no_tremor
5,946254,-0.4247,-0.2158,-1.0140,-21.4531,34.7812,-12.0000,no_tremor
6,946258,-0.4283,-0.2162,-1.0188,-23.3750,35.5312,-12.6250,no_tremor
7,946263,-0.4323,-0.2151,-1.0229,-25.1719,36.5312,-12.9375,no_tremor
8,946268,-0.4360,-0.2128,-1.0261,-27.2812,38.7188,-15.4219,no_tremor
9,946273,-0.4397,-0.2097,-1.0281,-30.4844,40.6250,-16.8438,no_tremor
10,946278,-0.4427,-0.2063,-1.0286,-33.1406,42.0312,-17.3438,no_tremor
11,946283,-0.4451,-0.2020,-1.0266,-36.0625,43.5156,-18.0000,no_tremor
12,946288,-0.4463,-0.2002,-1.0240,-37.8438,45.1719,-19.2188,no_tremor
13,946293,-0.4454,-0.1996,-1.0211,-38.3594,45.6406,-19.8438,no_tremor
14,946298,-0.4432,-0.1996,-1.0190,-38.7656,45.6406,-19.5938,no_tremor
15,946303,-0.4401,-0.1996,-1.0188,-38.4062,45.3281,-20.1562,no_tremor
16,946308,-0.4363,-0.1989,-1.0215,-36.8594,44.1562,-22.2344,no_tremor
17,946313,-0.4329,-0.1960,-1.0278,-35.9688,43.3125,-25.2188,no_tremor
18,946318,-0.4308,-0.1863,-1.0447,-35.7656,43.4375,-28.5312,no_tremor
19,946322,-0.4320,-0.1755,-1.0598,-36.3438,45.8750,-31.2812,no_tremor
20,946327,-0.4360,-0.1614,-1.0764,-37.0000,49.5000,-33.3125,no_tremor
21,946354,-0.4542,-0.0745,-1.1268,-16.1250,29.6250,-35.8438,no_tremor
22,946359,-0.4409,-0.0574,-1.1289,-9.3125,15.3438,-32.2812,no_tremor
23,946364,-0.4265,-0.0454,-1.1333,-2.9531,-2.8906,-28.9219,no_tremor
24,946369,-0.4088,-0.0312,-1.1403,2.8594,-25.5312,-27.4219,no_tremor
25,946374,-0.3893,-0.0143,-1.1488,8.4375,-47.1719,-26.6562,no_tremor
26,946379,-0.3693,0.0054,-1.1569,13.1875,-72.5469,-24.4062,no_tremor
27,946384,-0.3497,0.0267,-1.1626,18.5781,-89.6250,-22.6562,no_tremor
28,946389,-0.3313,0.0480,-1.1626,21.5469,-108.1250,-20.1875,no_tremor
29,946393,-0.2830,0.0751,-1.1558,24.7500,-126.4531,-16.4062,no_tremor
30,946398,-0.2915,0.0870,-1.1436,29.0469,-144.7656,-13.7656,no_tremor
31,946403,-0.2782,0.0925,-1.1268,33.7031,-162.9531,-13.3281,no_tremor
32,946408,-0.2665,0.0911,-1.1068,38.5000,-181.2031,-13.3125,no_tremor
33,946413,-0.2565,0.0826,-1.0847,42.9531,-207.0312,-15.1562,no_tremor
34,946418,-0.2484,0.0679,-1.0613,46.9062,-226.0781,-16.5469,no_tremor
35,946423,-0.2426,0.0479,-1.0370,48.8438,-244.3906,-16.2188,no_tremor
36,946432,-0.2389,-0.0153,-0.9734,53.5000,-288.0000,-14.7500,no_tremor
37,946437,-0.2440,-0.0415,-0.9469,56.5938,-316.3281,-14.1250,no_tremor
38,946442,-0.2512,-0.0656,-0.9200,60.0938,-348.1875,-13.8281,no_tremor
39,946447,-0.2610,-0.0863,-0.8932,64.0469,-384.1250,-14.5000,no_tremor
40,946452,-0.2727,-0.1023,-0.8669,67.9062,-424.0938,-16.4844,no_tremor
41,946479,-0.3303,-0.1024,-0.7128,72.9688,-512.0000,-49.0938,no_tremor
42,946484,-0.3275,-0.0968,-0.6790,71.7969,-512.0000,-58.7812,no_tremor
43,946489,-0.3188,-0.0934,-0.6394,71.6406,-512.0000,-61.1719,no_tremor
44,946494,-0.3041,-0.0931,-0.5933,73.6094,-512.0000,-65.1875,no_tremor
45,946499,-0.2844,-0.0957,-0.5403,79.0781,-512.0000,-68.4062,no_tremor
46,946504,-0.2612,-0.1006,-0.4471,85.9219,-512.0000,-71.1406,no_tremor
47,946508,-0.2242,-0.1091,-0.3757,93.1875,-512.0000,-73.4531,no_tremor
48,946513,-0.2010,-0.1138,-0.2966,99.2031,-512.0000,-78.6406,no_tremor
49,946518,-0.1803,-0.1168,-0.2106,93.5312,-512.0000,-95.2031,no_tremor
50,946523,-0.1626,-0.1185,-0.1182,79.5938,-512.0000,-121.0625,no_tremor
51,946528,-0.1486,-0.1202,-0.0200,65.9688,-512.0000,-128.5938,no_tremor
