sample,t_ms,ax,ay,az,gx,gy,gz,tremor
0,980535,-0.5021,-0.3101,-0.8588,-8.0312,8.4844,-8.1562,no_tremor
1,980546,-0.5006,-0.3158,-0.8662,-8.2812,11.0469,-9.6719,no_tremor
2,980578,-0.5444,-0.3195,-0.9252,-6.4844,11.2344,-18.9062,no_tremor
3,980590,-0.5635,-0.3143,-0.9454,-3.1875,8.9688,-23.7969,no_tremor
4,980601,-0.5757,-0.3081,-0.9609,-0.1562,10.5625,-23.8750,no_tremor
5,980612,-0.5820,-0.2990,-0.9683,5.2031,8.7969,-20.8594,no_tremor
6,980623,-0.5729,-0.2887,-0.9703,10.2969,-3.4219,-18.3125,no_tremor
7,980634,-0.5465,-0.2767,-0.9668,18.6094,-17.7500,-17.8438,no_tremor
8,980645,-0.5106,-0.2623,-0.9652,28.3906,-41.0781,-18.8750,no_tremor
9,980656,-0.4760,-0.2390,-0.9784,36.0938,-72.8438,-17.4688,no_tremor
10,980668,-0.4485,-0.2018,-1.0006,38.5156,-112.2188,-12.1406,no_tremor
11,980712,-0.4099,-0.1636,-0.8179,42.1719,-247.3125,-6.8438,no_tremor
12,980724,-0.4696,-0.2089,-0.7468,44.3906,-262.1094,-14.7500,no_tremor
13,980735,-0.5410,-0.2651,-0.6935,45.1406,-270.2188,-16.3281,no_tremor
14,980746,-0.6095,-0.3219,-0.6544,43.3750,-265.5000,-18.3125,no_tremor
15,980757,-0.6548,-0.3721,-0.6206,39.7656,-256.7344,-16.5312,no_tremor
16,980768,-0.6877,-0.4032,-0.5907,34.0781,-257.6719,-12.5469,no_tremor
17,980779,-0.6827,-0.4261,-0.5443,27.7969,-282.4062,-9.0156,no_tremor
18,980791,-0.6381,-0.4287,-0.4896,27.2344,-328.4531,-6.8438,no_tremor
19,980824,-0.4540,-0.3647,-0.3446,33.7188,-473.5781,-7.7031,no_tremor
20,980835,-0.4575,-0.3552,-0.2944,39.2500,-492.6406,-10.0469,no_tremor
21,980846,-0.4919,-0.3583,-0.2455,51.0469,-499.0312,-14.1250,no_tremor
22,980858,-0.5588,-0.3705,-0.1676,52.9844,-497.7969,-28.3125,no_tremor
23,980869,-0.6218,-0.3861,-0.0658,46.3594,-500.4844,-25.1094,no_tremor
24,980880,-0.6547,-0.4031,0.0670,33.6562,-508.8906,-28.1875,no_tremor
25,980891,-0.6493,-0.4241,0.2177,16.1562,-512.0000,-38.7188,no_tremor
26,980902,-0.6122,-0.4475,0.3638,3.0312,-512.0000,-48.9219,no_tremor
27,980914,-0.5664,-0.4666,0.4908,-8.7656,-507.2969,-63.0469,no_tremor
28,980947,-0.6034,-0.4401,0.7126,13.4219,-265.7344,-60.2188,no_tremor
29,980958,-0.6887,-0.4088,0.7598,31.3750,-150.6094,-42.6406,no_tremor
30,980969,-0.7711,-0.3864,0.7944,29.0625,-85.2812,-46.1406,no_tremor
31,980981,-0.8036,-0.3871,0.7976,19.8906,-41.4375,-46.3281,no_tremor
32,980992,-0.7477,-0.4049,0.7535,25.1094,-36.4375,-29.5469,no_tremor
33,981003,-0.6053,-0.4099,0.6699,44.3125,-47.5625,-3.3125,no_tremor
34,981014,-0.4607,-0.3884,0.5658,60.8594,-50.7812,13.7188,no_tremor
35,981025,-0.2998,-0.3405,0.5359,56.4688,-47.6875,11.7500,no_tremor
36,981036,-0.2136,-0.3102,0.5394,50.6562,-36.9375,13.2188,no_tremor
37,981080,-0.4291,-0.5032,0.8960,28.1406,-24.6406,9.8906,no_tremor
38,981091,-0.4686,-0.5237,0.9169,28.4531,-16.5156,5.9844,no_tremor
39,981113,-0.4905,-0.5056,0.8469,21.9688,-4.7500,-1.7969,no_tremor
40,981125,-0.4880,-0.4990,0.8174,15.4844,-12.4062,-4.7812,no_tremor
41,981147,-0.4569,-0.5151,0.8398,8.8594,-25.4219,-9.4844,no_tremor
42,981158,-0.4454,-0.5244,0.8700,7.0781,-18.2969,-12.6094,no_tremor
