sample,t_ms,ax,ay,az,gx,gy,gz,tremor
0,5858748,-0.2584,0.0779,-1.0084,13.8906,-61.3125,-0.6562,no_tremor
1,5858753,-0.2312,0.0833,-1.0131,16.4375,-66.1406,-0.6406,no_tremor
2,5858758,-0.2137,0.0884,-1.0166,16.7344,-66.8281,-0.6406,no_tremor
3,5858763,-0.2073,0.0927,-1.0187,16.4375,-66.3750,-1.0469,no_tremor
4,5858772,-0.2260,0.0980,-1.0179,14.6406,-65.9062,-0.9531,no_tremor
5,5858782,-0.2928,0.0963,-1.0118,11.7656,-67.2812,-0.4844,no_tremor
6,5858787,-0.3250,0.0929,-1.0076,9.8906,-68.9531,0.0312,no_tremor
7,5858832,-0.4059,0.0508,-0.9813,17.3281,-88.3281,5.2031,no_tremor
8,5858837,-0.4036,0.0525,-0.9828,17.4062,-84.9375,4.8281,no_tremor
9,5858847,-0.4122,0.0583,-0.9860,15.9844,-73.9375,1.5781,no_tremor
10,5858852,-0.4240,0.0618,-0.9873,16.2812,-71.1250,-0.5000,no_tremor
11,5858857,-0.4404,0.0652,-0.9885,18.0938,-66.4219,-3.0156,no_tremor
12,5858862,-0.4611,0.0684,-0.9900,18.3750,-63.3750,-5.5000,no_tremor
13,5858866,-0.4851,0.0713,-0.9921,18.2500,-60.8906,-7.2812,no_tremor
14,5858871,-0.5118,0.0741,-0.9966,18.2031,-58.3906,-8.9375,no_tremor
15,5858876,-0.5402,0.0785,-1.0010,18.6719,-57.3594,-11.3750,no_tremor
16,5858881,-0.5831,0.0818,-1.0063,19.5000,-57.9219,-13.5156,no_tremor
17,5858885,-0.6100,0.0853,-1.0127,19.7188,-59.6406,-14.5625,no_tremor
18,5858890,-0.6335,0.0891,-1.0197,20.1562,-63.0469,-15.2500,no_tremor
19,5858895,-0.6527,0.0927,-1.0267,21.1406,-68.3906,-16.8594,no_tremor
20,5858900,-0.6663,0.0957,-1.0334,22.9375,-78.4531,-18.6250,no_tremor
21,5858905,-0.6741,0.0978,-1.0394,26.0156,-83.8906,-21.0312,no_tremor
22,5858910,-0.6759,0.0988,-1.0443,28.1875,-90.1875,-23.1719,no_tremor
23,5858915,-0.6727,0.0981,-1.0477,30.7031,-95.7812,-25.1562,no_tremor
24,5858942,-0.6393,0.0647,-1.0361,44.1406,-89.8750,-34.7656,no_tremor
25,5858947,-0.6484,0.0562,-1.0304,44.9844,-79.2812,-36.0469,no_tremor
26,5858951,-0.6646,0.0475,-1.0242,45.9062,-66.9375,-37.2031,no_tremor
27,5858956,-0.7180,0.0342,-1.0142,46.1406,-54.5469,-38.4219,no_tremor
28,5858961,-0.7288,0.0253,-1.0071,45.6406,-43.1875,-39.6250,no_tremor
29,5858966,-0.7598,0.0161,-1.0000,45.3750,-31.3906,-40.7969,no_tremor
30,5858976,-0.8190,-0.0035,-0.9862,45.0156,-4.6406,-43.4531,no_tremor
31,5858981,-0.8431,-0.0139,-0.9802,45.2344,1.0938,-44.6719,no_tremor
32,5858986,-0.8617,-0.0247,-0.9752,45.0625,6.0938,-46.0938,no_tremor
33,5858990,-0.8735,-0.0353,-0.9703,44.7188,10.3750,-46.9375,no_tremor
34,5859010,-0.8503,-0.0685,-0.9730,51.0156,23.3594,-53.4375,no_tremor
35,5859015,-0.8350,-0.0704,-0.9757,52.1562,29.3438,-54.7969,no_tremor
36,5859029,-0.7925,-0.0658,-0.9778,55.8750,59.7656,-61.6250,no_tremor
37,5859039,-0.7770,-0.0605,-0.9622,55.9844,84.9219,-66.2969,no_tremor
38,5859066,-0.7999,-0.0822,-0.8888,61.7500,223.3750,-72.5781,no_tremor
39,5859071,-0.8159,-0.0941,-0.8809,59.6719,253.1250,-73.1250,no_tremor
40,5859076,-0.8464,-0.1017,-0.8750,56.1719,282.3906,-74.0781,no_tremor
41,5859081,-0.8691,-0.1083,-0.8707,52.3750,307.4844,-74.7656,no_tremor
42,5859086,-0.8909,-0.1139,-0.8673,48.3594,326.5938,-75.4219,no_tremor
43,5859090,-0.9082,-0.1185,-0.8639,43.5312,338.2031,-75.1406,no_tremor
44,5859095,-0.9175,-0.1224,-0.8600,38.0781,342.0938,-72.2656,no_tremor
45,5859105,-0.8951,-0.1292,-0.8481,28.4062,322.9375,-66.4688,no_tremor
46,5859110,-0.8567,-0.1324,-0.8358,27.2500,301.5781,-61.5156,no_tremor
47,5859115,-0.7972,-0.1375,-0.8267,28.5469,273.4531,-56.2969,no_tremor
48,5859120,-0.6687,-0.1407,-0.8177,31.9688,240.5469,-50.5469,no_tremor
49,5859125,-0.5597,-0.1436,-0.8107,37.4062,204.2969,-45.0312,no_tremor
50,5859130,-0.4365,-0.1458,-0.8066,45.1562,146.1562,-37.8906,no_tremor
51,5859135,-0.3049,-0.1467,-0.8071,59.0000,107.2656,-34.1094,no_tremor
52,5859140,-0.1715,-0.1464,-0.8190,67.6094,70.6719,-31.4531,no_tremor
53,5859145,-0.0438,-0.1431,-0.8351,76.8594,38.1719,-29.9844,no_tremor
54,5859154,0.2058,-0.1346,-0.8848,92.1719,-11.9531,-29.5000,no_tremor
55,5859159,0.2642,-0.1299,-0.9149,96.4531,-27.2500,-29.4219,no_tremor
56,5859164,0.2947,-0.1257,-0.9454,98.8438,-42.7969,-30.2344,no_tremor
57,5859192,0.0370,-0.1666,-1.0179,88.8906,-80.9375,-32.1562,no_tremor
58,5859197,-0.0312,-0.1871,-1.0043,88.7344,-84.9844,-31.4531,no_tremor
59,5859212,-0.1997,-0.2710,-0.9221,86.2500,-92.2656,-32.1719,no_tremor
