sample,t_ms,t_s,ax,ay,az,gx,gy,gz,tremor
0,3960575,0.0,-0.5855565476996701,-0.3982072511886354,0.6302162026209025,14.929191736122855,2.441260908217371,-19.721981350709704,tremor
1,3960580,0.005,-0.5828471544118863,-0.39917129039860083,0.6328030164446764,14.50967918052272,2.172084805280986,-20.14335131494818,tremor
2,3960590,0.015,-0.5789561803763332,-0.400484032673763,0.6364716770823818,13.971716338273161,1.9145144775871665,-20.39409968794598,tremor
3,3960594,0.019,-0.573697238137227,-0.40216008313299856,0.6413660763342575,13.30791194320189,1.6677252028106009,-20.46003013339695,tremor
4,3960599,0.024,-0.5670753104969984,-0.40414474384862176,0.6474461062196804,12.511247586137744,1.4306554321959537,-20.327408014821263,tremor
5,3960604,0.029,-0.5592165019610346,-0.40634826907349103,0.6545608398886971,11.575154303357003,1.202010828135613,-19.9830879318468,tremor
6,3960609,0.034,-0.5502897860777364,-0.4086762526424515,0.6625250929318708,10.493589335388618,0.980271579797885,-19.414642535671206,tremor
7,3960614,0.039,-0.5404595300291718,-0.4110451691872892,0.6711640600236776,9.261112315353072,0.763703096626393,-18.61049151615882,tremor
8,3960619,0.044,-0.5298665072253849,-0.41338670468394,0.6803300079965934,7.872960119721742,0.5503701465374227,-17.56002959388664,tremor
9,3960623,0.048,-0.5186255155429261,-0.41564650704801015,0.6899032864271797,6.325119595041177,0.3381544705173792,-16.253752298998226,tremor
10,3960628,0.053,-0.506829981199602,-0.4177811420278324,0.6997870912207071,4.614397362107211,0.12477586794443596,-14.683378275952723,tremor
11,3960633,0.058,-0.4945582318151445,-0.4197550599761969,0.7099010134537723,2.73848589440688,-0.09218329349317154,-12.841966820250596,tremor
12,3960638,0.063,-0.4818791778763289,-0.42153818700024415,0.7201754149677473,0.6960250705704767,-0.3152502334861012,-10.724029331052714,tremor
13,3960663,0.088,-0.4688567391130102,-0.4231042106824586,0.7305471596409332,-1.513341588315433,-0.5470307177411687,-8.325633353489433,tremor
14,3960668,0.093,-0.45555302704076733,-0.42442944220690465,0.7409566165286477,-3.8889167656244834,-0.7901750062699301,-5.644497888365124,tremor
15,3960673,0.098,-0.44203051077480227,-0.42549210360778605,0.7513456723492743,-6.4289060202348765,-1.0473410307908149,-2.680078667742476,tremor
16,3960678,0.103,-0.4283534171175139,-0.42627190991924924,0.7616564867713116,-9.130381984086053,-1.3211551005847815,0.5663578649784771,tremor
17,3960683,0.108,-0.41458857531823745,-0.4267498485245964,0.7718307743251376,-11.989256743886878,-1.6141705061819112,4.091673071503838,tremor
18,3960688,0.113,-0.40080586463254175,-0.4269080870329138,0.7818094534147219,-15.000263013005009,-1.9288244692746594,7.890808252767595,tremor
19,3960693,0.118,-0.3870783772324368,-0.42672996303433525,0.7915325501904814,-18.156944640489648,-2.267393970457149,11.956751424141862,tremor
20,3960697,0.122,-0.3734823743161259,-0.426200024590338,0.8009392802312644,-21.451656936223195,-2.6319510688312002,16.28051964115567,tremor
21,3960702,0.127,-0.3600970885630949,-0.4253041008043744,0.809968255672458,-24.875577212539632,-3.0243184060745087,20.851157655721064,tremor
22,3960707,0.132,-0.34700440918794434,-0.4240293887545007,0.8185577821429554,-28.418725852031148,-3.4460256600710677,25.655753537535897,tremor
23,3960712,0.137,-0.3342884746169351,-0.42236454759874453,0.8266462209340614,-32.069998108697924,-3.898267776699534,30.67947173306392,tremor
24,3960717,0.142,-0.32203519052695473,-0.42029979360391234,0.8341723989946603,-35.817206735865554,-4.38186585873305,35.90560385501727,tremor
25,3960721,0.146,-0.3103316863873152,-0.41782699175724985,0.8410760539091351,-39.64713541023876,-4.897231624050844,41.315637299277654,tremor
26,3960726,0.151,-0.29926572084575054,-0.4149397408684518,0.8472983038560068,-43.54560278805327,-5.444336358926146,46.88934157429515,tremor
27,3960732,0.157,-0.2889250446945237,-0.4116334498995082,0.8527821342653408,-47.497536887866374,-6.022685284424981,52.60487200007468,tremor
28,3960737,0.162,-0.27939672932982473,-0.4079054038293003,0.8574728938863921,-51.487059346507195,-6.63129822259461,58.43889018985041,tremor
29,3960741,0.166,-0.2707664683016878,-0.403754817770813,0.8613187935031479,-55.49757894156278,-7.268697390303925,64.36670046915279,tremor
30,3960751,0.176,-0.26311785955799466,-0.3991828783777188,0.864271400769185,-59.511893617777126,-7.932903058517092,70.36240111879917,tremor
31,3960756,0.181,-0.25653167618877076,-0.39419277184738116,0.8662861246963719,-63.512300099685696,-8.621437691317599,76.39904905801255,tremor
32,3960761,0.186,-0.25108513378251723,-0.3887896980775567,0.8673226833126295,-67.4807100239708,-9.33133902027578,82.44883632155529,tremor
33,3960788,0.213,-0.24685116283872557,-0.3829808707824277,0.8673455479704667,-71.39877138876422,-10.05918231234412,88.48327644268937,tremor
34,3960793,0.218,-0.24389769497513747,-0.3767755036290792,0.8663243577992115,-75.24799400271303,-10.801111851837767,94.47339864805744,tremor
35,3960798,0.223,-0.24228697186304832,-0.3701847827162816,0.8642342979103285,-79.00987754028192,-11.552881385773759,100.38994762550031,tremor
36,3960803,0.228,-0.24207488585385906,-0.3632218259705005,0.8610564352521679,-82.66604079113088,-12.309902992435397,106.20358656936183,tremor
37,3960808,0.233,-0.2433103610700755,-0.3559016302615192,0.8567780065188948,-86.19835073741079,-13.06730354443315,111.88510125184706,tremor
38,3960812,0.237,-0.2460347833044728,-0.3482410072280157,0.8513926532576349,-89.58905018755517,-13.819987667146194,117.40560299536665,tremor
39,3960818,0.243,-0.2502814864226618,-0.3402585089450973,0.8449006002515492,-92.82088281161627,-14.562705857604483,122.73672859347785,tremor
40,3960823,0.248,-0.2560753021371237,-0.331974344657399,0.8373087743222507,-95.87721454087253,-15.290126245538323,127.85083541530835,tremor
41,3960827,0.252,-0.26343217905659383,-0.32341028983761383,0.828630861823455,-98.74215040304422,-15.996908365884845,132.721190112029,tremor
42,3960832,0.257,-0.27235887585263596,-0.31458958880401516,0.8188873042206907,-101.40064595898424,-16.677777283702188,137.32214951654333,tremor
43,3960837,0.262,-0.2828527322643442,-0.3055368520361176,0.8081052322071668,-103.83861258461134,-17.327596470287265,141.62933248773334,tremor
