sample,t_ms,t_s,ax,ay,az,gx,gy,gz,tremor
0,7159982,0.0,-0.27748518204537415,-0.16883311408073928,-0.9977616129389268,-4.808497559798535,-1.0594872718815402,-6.594833842066846,no_tremor
1,7159987,0.005,-0.2766329865891131,-0.168285292836105,-0.9988768868646467,-4.221818158482645,-1.0790453277637018,-6.461644214266863,no_tremor
2,7159992,0.01,-0.2753717869233741,-0.167513259818867,-1.0004288308261728,-3.6139023656512013,-1.0827197792376315,-6.276024306609381,no_tremor
3,7159997,0.015,-0.27361535675821125,-0.166488555611805,-1.0024600402283066,-2.9853692834875587,-1.0680737733412125,-6.032319965539994,no_tremor
4,7160002,0.02,-0.2713363962866324,-0.16522045230147694,-1.004935018895194,-2.336955512424972,-1.0325777171729822,-5.724788822054793,no_tremor
5,7160007,0.025,-0.2685492442678326,-0.16373991694214804,-1.007775440965063,-1.6695171355517164,-0.9736210614630916,-5.347633386883409,no_tremor
6,7160011,0.029,-0.26528665722715133,-0.16208349567609506,-1.0108938500525146,-0.9840305658344192,-0.8885253318055094,-4.895035628529764,no_tremor
7,7160016,0.034,-0.26158424127907776,-0.16028420524039666,-1.0142120072897982,-0.28159213206085765,-0.7745583618595717,-4.361192758245461,no_tremor
8,7160026,0.044,-0.257473255394496,-0.1583683322328791,-1.0176668594148968,0.4365837066499791,-0.6289496766762529,-3.740353941025756,no_tremor
9,7160035,0.053,-0.2529787811121631,-0.15635545932644745,-1.021209979237418,1.1691676103009867,-0.4489069682247131,-3.0268576508712135,no_tremor
10,7160045,0.063,-0.24812043263713543,-0.15425972500623486,-1.0248046573203584,1.9147201427458502,-0.23163359872526895,-2.2151693913609254,no_tremor
11,7160050,0.068,-0.2429139000266036,-0.1520912804218712,-1.0284227475531893,2.6716981386762275,0.0256529395398499,-1.2999195080995338,no_tremor
12,7160055,0.073,-0.23737252113895418,-0.14985753765947896,-1.0320420494617089,3.438462672816097,0.32570168651199866,-0.2759408267099398,no_tremor
13,7160060,0.078,-0.2315085906877579,-0.14756411527578603,-1.0356443777482804,4.213288621620273,0.6712080848811902,0.8616941415509792,no_tremor
14,7160065,0.083,-0.22533435230132867,-0.14521550922498114,-1.0392142320399729,4.994375775706945,1.0647931531759283,2.1176366738909027,no_tremor
15,7160089,0.107,-0.21886270934862356,-0.14281555030032422,-1.042737923342276,5.7798614274590125,1.5089820647327958,3.496226223379654,no_tremor
16,7160094,0.112,-0.2121077128949465,-0.14036770728647913,-1.046203025198122,6.567834323819895,2.0061822453249913,5.001455936528746,no_tremor
17,7160099,0.117,-0.2050848817156403,-0.1378752828824036,-1.0495980470435053,7.356349841126034,2.558661111198799,6.636939499914767,no_tremor
18,7160103,0.121,-0.19781139831386402,-0.13534153672105365,-1.0529122560016555,8.143446209588047,3.168523576491254,8.4058794974036,no_tremor
19,7160108,0.126,-0.1903062136326326,-0.1327697594365547,-1.05613559607176,8.927161591900555,3.8376894635437364,10.311037443870363,no_tremor
20,7160113,0.131,-0.1825900839236225,-0.13016331408915843,-1.0592586700715447,9.705551803146651,4.567870951347939,12.35470564647863,no_tremor
21,7160123,0.141,-0.17468555636073627,-0.12752565591052945,-1.0622727609970035,10.476708445447137,5.360550197145193,14.5386810289782,no_tremor
22,7160128,0.146,-0.1666169151252926,-0.12486033769143913,-1.0651698770466074,11.238777218967511,6.216957265808363,16.86424103707227,no_tremor
23,7160132,0.15,-0.15841009636296877,-0.12217100569358219,-1.067942809566213,11.98997616139756,7.138048503226913,19.332121723920586,no_tremor
24,7160137,0.155,-0.1500925781865128,-0.11946138934382387,-1.0705851964520556,12.728613562789336,8.124485495286061,21.942498095608705,no_tremor
25,7160142,0.16,-0.1416932504328062,-0.11673528689174331,-1.0730915856956578,13.453105302841276,9.176614763549331,24.694966778207878,no_tremor
26,7160147,0.165,-0.13324226793086402,-0.1139965484953453,-1.0754574951679714,14.161991362550816,10.294448360842363,27.5885310510574,no_tremor
27,7160152,0.17,-0.12477089042679958,-0.11124905772256621,-1.0776794656868718,14.853951269807938,11.477645542175276,30.621588274672376,no_tremor
28,7160157,0.175,-0.11631131192581708,-0.10849671213734234,-1.0797551050660157,15.527818247508938,12.725495697193407,33.791919726211404,no_tremor
29,7160162,0.18,-0.10789648197164226,-0.1057434034265631,-1.0816831213161942,16.182591842421374,14.036902738846193,37.09668284120101,no_tremor
30,7160167,0.185,-0.09955992123827374,-0.10299299738500337,-1.083463343534611,16.81744882315558,15.410371148414086,40.532405847544275,no_tremor
