sample,t_ms,t_s,ax,ay,az,gx,gy,gz,tremor
0,6159512,0.0,-0.2336350074391241,-0.5058583428546881,-0.8802430163781962,5.433694228323921,-1.9582617647080642,-2.2123267989063113,no_tremor
1,6159531,0.019,-0.23367880950594927,-0.5062791004952388,-0.8800126545441893,5.933887560433048,-1.9714107171540953,-2.4722977358405935,no_tremor
2,6159546,0.034,-0.23370367016797786,-0.5068931982170837,-0.8796154868129088,6.414021495684163,-1.9751798108264473,-2.722729059436534,no_tremor
3,6159556,0.044,-0.23368566823378192,-0.5077343675374605,-0.8789882253040141,6.866597364088024,-1.9689552538119368,-2.960115821367797,no_tremor
4,6159565,0.053,-0.2335975875406791,-0.5088046906330532,-0.878083090996833,7.2836847049071975,-1.952174965277785,-3.1807573963139335,no_tremor
5,6159570,0.058,-0.2334149431341919,-0.5100842966572005,-0.8768703960743656,7.656952444868576,-1.9243385448927672,-3.380771383556048,no_tremor
6,6159575,0.063,-0.23311851563853006,-0.5115435025435944,-0.8753341867491161,7.977705317234185,-1.8850175530725877,-3.5561097323927795,no_tremor
7,6159590,0.078,-0.23269432705462664,-0.5131506942898869,-0.8734669035389665,8.236925528256299,-1.8338660280709704,-3.7025770929250155,no_tremor
8,6159615,0.103,-0.23213261279955114,-0.5148758152419971,-0.8712654910507848,8.425319630482514,-1.7706311568873379,-3.8158513773787757,no_tremor
9,6159624,0.112,-0.23142672303247103,-0.5166911262175383,-0.8687292423873204,8.533370512309196,-1.6951640090916527,-3.891506497675663,no_tremor
10,6159629,0.117,-0.2305722917134036,-0.5185707233954705,-0.8658588882340287,8.551394360415731,-1.6074302353947953,-3.925037222718688,no_tremor
11,6159634,0.122,-0.22956670620728056,-0.5204896858760814,-0.8626563931483916,8.469602396596347,-1.5075206245364168,-3.911886075007394,no_tremor
12,6159639,0.127,-0.2284088083467514,-0.5224232507990136,-0.8591250868366331,8.278167133951454,-1.3956614015580533,-3.847472162097909,no_tremor
13,6159649,0.137,-0.2270987476027793,-0.5243461520404109,-0.8552699189625257,7.9672928408602735,-1.2722241379106838,-3.727221815042771,no_tremor
14,6159659,0.147,-0.22563792483070658,-0.5262321406930411,-0.8510977322679049,7.527289845686757,-1.1377351301921863,-3.5466008838463012,no_tremor
15,6159668,0.156,-0.224028985366483,-0.5280536631191138,-0.846617508030751,6.948652260799942,-0.9928840907348517,-3.3011485194922643,no_tremor
16,6159693,0.181,-0.22227583580635482,-0.5297816633649273,-0.8418405674548508,6.222138650559521,-0.8385319808235715,-2.986512253121777,no_tremor
17,6159698,0.186,-0.22038366913461094,-0.5313854801228808,-0.8367807258908404,5.338855114008311,-0.6757178072485416,-2.59848416482603,no_tremor
18,6159738,0.226,-0.21835898925576466,-0.5328328150269379,-0.8314544019677093,4.2903401998224595,-0.5056641962817601,-2.13303791671498,no_tremor
19,6159743,0.231,-0.2162096297879463,-0.5340897553882402,-0.8258806851539309,3.0686510203516644,-0.3297815562275459,-1.5863664075285504,no_tremor
20,6159758,0.246,-0.2139447641813626,-0.5351208395039131,-0.8200813651619095,1.6664498849350466,-0.14967063918532947,-0.9549197896597276,no_tremor
21,6159763,0.251,-0.21157490549265362,-0.5358891563392101,-0.8140809259882715,0.0770907305733119,0.03287668737447725,-0.23544357442946917,no_tremor
22,6159768,0.256,-0.20911189487577425,-0.536356473924129,-0.8079065066966306,-1.7052954096632977,0.2158786485870249,0.5749834625605967,no_tremor
23,6159773,0.261,-0.20656887828133294,-0.5364833924992591,-0.8015878304760162,-3.685716692962038,0.39716693659274876,1.4789118780218153,no_tremor
24,6159777,0.265,-0.20396027112400084,-0.5362295195326782,-0.7951571031007056,-5.868239327036583,0.574392429879093,2.478484975697159,no_tremor
25,6159782,0.27,-0.20130171085249796,-0.5355536643949113,-0.7886488816762592,-8.255909842779811,0.7450334201142378,3.575403369190035,no_tremor
26,6159787,0.275,-0.19860999747390948,-0.5344140508558355,-0.7820999144621865,-10.850681628258181,0.9064064857584582,4.770891034986421,no_tremor
27,6159796,0.284,-0.19590302216478897,-0.5327685457495175,-0.7755489525882657,-13.653346573446326,1.0556801223351215,6.065663207147648,no_tremor
28,6159801,0.289,-0.1931996841638819,-0.5305749022048502,-0.7690365346042302,-16.66347266417024,1.1898912047268977,7.459896471281929,no_tremor
29,6159806,0.294,-0.19051979619990594,-0.5277910158057347,-0.7626047449989561,-19.87934834093884,1.3059643179423717,8.953201417333965,no_tremor
30,6159811,0.299,-0.1878839787704708,-0.5243751919548163,-0.7562969480758585,-23.29793440411677,1.4007339503298235,10.544598207211816,no_tremor
