sample,t_ms,t_s,ax,ay,az,gx,gy,gz,tremor
0,9743643,0.0,-0.3928423512356927,-0.24387139026100968,0.7911082171837202,-0.39610471356725807,-12.30013128008211,0.3899187304064178,tremor
1,9743708,0.065,-0.39488214137831323,-0.24379456644842798,0.785680543653583,-0.9273820681418412,-8.406337800131238,-0.5328212199100519,tremor
2,9743719,0.076,-0.39798171439929725,-0.24367237601493993,0.7783488479029492,-1.4570023155858034,-4.55475711743958,-1.4263009226157408,tremor
3,9743731,0.088,-0.4024678139800789,-0.24351716703268747,0.7689646097880665,-1.9831759813140877,-0.8261954071188892,-2.2617195638264374,tremor
4,9743742,0.099,-0.40856831444406577,-0.24336390056554844,0.7576991400415952,-2.5027030655221867,2.73419903295768,-3.0108980840906567,tremor
5,9743753,0.11,-0.4164299679048798,-0.24326255517442777,0.744859422003689,-3.0108912209109473,6.120879906947483,-3.6471607597298132,tremor
6,9743764,0.121,-0.4261509483296067,-0.24326683932577006,0.7307430840301231,-3.5015869804697113,9.369851032404078,-4.146194842857722,tremor
7,9743787,0.144,-0.4378004555882433,-0.24342507192318052,0.7155781872260341,-3.9673254101777,12.558368198899164,-4.486866562653395,tremor
8,9743841,0.198,-0.45142309345525494,-0.24377466768947037,0.6995190853384351,-4.399589738385354,15.802128771037365,-4.6519718967919355,tremor
9,9743874,0.231,-0.46703347823189806,-0.24433960184329773,0.6826647611551865,-4.789156770786787,19.249669300724886,-4.628897986410286,tremor
10,9743919,0.276,-0.48460666687081216,-0.2451298916467462,0.6650792265394315,-5.126490459210765,23.073729045022723,-4.410165862208705,tremor
11,9743953,0.31,-0.5040680486783077,-0.2461423992982561,0.6468054077999217,-5.402143414038877,27.459520870394076,-3.9938198607456985,tremor
12,9743965,0.322,-0.5252846706834641,-0.24736255177373587,0.6278707155905136,-5.607141254779203,32.590253761552596,-3.383630024232988,tremor
13,9743976,0.333,-0.5480590301330137,-0.24876673914013564,0.6082856456047874,-5.733350763785845,38.6308016264716,-2.5890856293156372,tremor
14,9743987,0.344,-0.572125968482592,-0.25032520426879973,0.5880379690299253,-5.77384938778482,45.710884646628706,-1.6251770858955752,tremor
15,9743998,0.355,-0.5971531232603621,-0.25200521275198323,0.5670852929372007,-5.723306022638188,53.90931806059492,-0.511981023268987,tremor
16,9744009,0.366,-0.6227452113147557,-0.2537742298911765,0.5453484366519064,-5.57835826533641,63.240769473537085,0.7259250803825662,tremor
17,9744021,0.378,-0.6484521525133795,-0.2556027726335806,0.5227074348024797,-5.337949688766674,73.64617355932347,2.0601859878415305,tremor
18,9744076,0.433,-0.6737807332181311,-0.2574665926428464,0.4990012432173276,-5.0035870478182956,84.98761317633961,3.4594941128802366,tremor
19,9744088,0.445,-0.6982092322952861,-0.25934791473862084,0.4740315454452255,-4.5794930973061,97.0481626226,4.8904820142214,tremor
20,9744132,0.489,-0.7212042551010592,-0.261235598463767,0.44757051924903113,-4.0726553846417755,109.53692263849766,6.318648549603323,tremor
21,9744144,0.501,-0.7422389643110539,-0.2631242614825038,0.4193720315162979,-3.492789449660639,122.09923675448844,7.709288867353363,tremor
22,9744200,0.557,-0.7608119253056301,-0.26501254161573295,0.3891854567217184,-2.8522389288684313,134.3318304971108,9.028405995326297,tremor
23,9744211,0.568,-0.7764658305231747,-0.2669007516353214,0.3567711445107224,-2.1658327495121625,145.80234915999736,10.243593879350657,tremor
24,9744222,0.579,-0.7888053878161152,-0.2687882106065518,0.32191650428588015,-1.4507210233513532,156.07249439920318,11.324893131655937,tremor
25,9744244,0.601,-0.7975136567111003,-0.27067054138322433,0.2844517151031401,-0.7262124084194362,164.72365439862972,12.245623713813472,tremor
26,9744323,0.68,-0.8023661038250788,-0.2725372126771043,0.24426414969759638,-0.01362280378466986,171.3835372458816,12.983191235253992,tremor
27,9744334,0.691,-0.803241605917576,-0.2743695692993047,0.20131065945544194,0.6638855751276165,175.75185677854728,13.51985106623691,tremor
28,9744345,0.702,-0.8001295551902555,-0.27613953679139236,0.15562689185724127,1.281529795683445,177.62272199229966,13.843403432670463,tremor
29,9744356,0.713,-0.7931321884001307,-0.2778091220949381,0.10733285153639971,1.8132678198881038,176.9012678329952,13.947785049987345,tremor
30,9744368,0.725,-0.7824613705137009,-0.27933077259760525,0.05663403114013427,2.232355155368912,173.61238242191962,13.833517957240629,tremor
31,9744379,0.736,-0.7684293559265513,-0.2806485981986729,0.0038176588554255098,2.512118624271749,167.9001028113729,13.507973686582336,tremor
32,9744390,0.747,-0.7514334969453255,-0.2817003965784347,-0.050756061517712954,2.6269201897163366,160.01722914254336,12.985410526925806,tremor
33,9744401,0.758,-0.7319354369003881,-0.28242035379530733,-0.10666740639177641,2.5532384679090754,150.30581836182134,12.286742699551658,tremor
34,9744446,0.803,-0.7104360075932942,-0.2827422321007085,-0.16345443696036593,2.270770124198264,139.17037908074064,11.439003626905784,tremor
35,9744457,0.814,-0.6874478153851202,-0.28260281082848165,-0.22063271727438835,1.763455456366953,127.04668057611546,10.474475671995116,tremor
36,9744468,0.825,-0.6634681967604825,-0.28194531598032824,-0.27771550500199116,1.0203555950323786,114.36985906706147,9.429482101259598,tremor
37,9744479,0.836,-0.6389555685537966,-0.28072256797689465,-0.3342322645444445,0.03633942030936406,101.545620154231,8.342876566108664,tremor
38,9744490,0.847,-0.6143119153702319,-0.2788996082251988,-0.389743613209419,-1.1874327892429515,88.92764728179327,7.254316120488346,tremor
39,9744501,0.858,-0.5898731858476004,-0.27645563328070544,-0.4438515309844484,-2.643219004935665,76.80305071653457,6.202452304814544,tremor
40,9744524,0.881,-0.5659079358478448,-0.27338514761826166,-0.4962046210822947,-4.316575115721299,65.38627547619164,5.2232034765431505,tremor
41,9744569,0.926,-0.5426230771349012,-0.2696983131451555,-0.5464990905557324,-6.186380669084952,54.82072364824186,4.348264944639408,tremor
42,9744603,0.96,-0.5201745027278132,-0.26542051171286507,-0.5944766839850231,-8.224999260196782,45.186627889236604,3.603967272717783,tremor
43,9744614,0.971,-0.49867993226460466,-0.26059115176178377,-0.6399209716292578,-10.398585304611437,36.51340236346002,3.0105225045769273,tremor
44,9744737,1.094,-0.4782315112776633,-0.2552617577530082,-0.682653254890868,-12.66757470229227,28.794601940916486,2.5816329564075655,tremor
45,9744748,1.105,-0.4589062249888243,-0.2494933999727895,-0.7225290603625808,-14.98741327462577,22.003573689056104,2.32440161455242,tremor
46,9744759,1.116,-0.4407727717821288,-0.24335356901533853,-0.7594358629152506,-17.309575463639995,16.107893438446208,2.239480079029253,tremor
47,9744771,1.128,-0.4238940822953499,-0.23691267632620416,-0.7932923607233975,-19.582904088038113,11.08086878860756,2.321408063908993,tremor
48,9744815,1.172,-0.4083252150040962,-0.2302404484101897,-0.8240493413733834,-21.75525922510329,6.90883752563908,2.5591254099495853,tremor
49,9744838,1.195,-0.3941069823949328,-0.22340253998811163,-0.8516919291111553,-23.775405314190717,3.5936523145256025,2.9366620672912402,tremor
50,9744860,1.217,-0.38125635373507344,-0.21645769073264523,-0.8762427789961875,-25.595008544855496,1.1504768514652128,3.434020252488562,tremor
51,9744883,1.24,-0.369755306405495,-0.2094556880284852,-0.8977655923210436,-27.17058636152886,-0.3983434711135849,4.02824600054897,tremor
52,9744894,1.251,-0.35954017057989346,-0.20243629151649314,-0.9163682066719548,-28.46525968453292,-1.0321426201514952,4.6946482336927495,tremor
53,9744906,1.263,-0.35049352412226964,-0.19542914401637468,-0.9322044986377301,-29.450195958110374,-0.7421150623411731,5.408080631529765,tremor
54,9744939,1.296,-0.3424403732123302,-0.1884545578764743,-0.9454744232871891,-30.10567450068577,0.4586585216268376,6.144175768144136,tremor
55,9744950,1.307,-0.33514980554422646,-0.18152495104628263,-0.9564216645094001,-30.42173780952068,2.5267722488666218,6.880421527966075,tremor
56,9744962,1.319,-0.3283426384686478,-0.174646637291934,-0.9653285534768938,-30.398412668330316,5.382918715491856,7.596992502072827,tremor
57,9744973,1.33,-0.3217048937619106,-0.16782166150130817,-0.9725081300263848,-30.045503368719228,8.9101511564095,8.27728365381016,tremor
58,9744984,1.341,-0.31490628003163623,-0.16104941105596893,-0.9782934896943146,-29.38198405850325,12.956496829689245,8.908131217974342,tremor
59,9744995,1.352,-0.30762229500091687,-0.15432781621033115,-0.9830248744869199,-28.435045951761353,17.341842754660977,9.479742022957302,tremor
60,9745006,1.363,-0.2995580964126918,-0.14765405992839598,-0.9870352923886829,-27.238877780324543,21.868381770168863,9.985385632747798,tremor
61,9745018,1.375,-0.29047195418107125,-0.1410248298637036,-0.9906357326426743,-25.83326391640263,26.333346209468157,10.420931434068324,tremor
62,9745029,1.386,-0.2801959269705454,-0.1344362381879566,-0.9941012239349675,-24.262069944773106,30.542384860991007,10.784328469064077,tremor
63,9745063,1.42,-0.2686514677285465,-0.12788358697491053,-0.9976590181180723,-22.571656584580598,34.32185410863847,11.075120169065693,tremor
64,9745074,1.431,-0.25585802922976064,-0.12136115668987621,-1.0014800512223512,-20.80923656253014,37.52854362302353,11.294054572297012,tremor
65,9745085,1.442,-0.2419334508052585,-0.11486215033897147,-1.0056745352293301,-19.02118450999912,40.055897125217825,11.442802030080625,tremor
66,9745097,1.454,-0.22708590335002365,-0.10837886136102086,-1.0102920897571739,-17.251334696985253,41.836472251516014,11.523749461215429,tremor
67,9745108,1.465,-0.21159827609545562,-0.10190307944922387,-1.0153262844379944,-15.539342869239054,42.84101284553364,11.539824863908576,tremor
68,9745119,1.476,-0.1958068635833553,-0.09542672168556626,-1.0207229172515722,-13.919222291494496,43.07492616972597,11.494321642046398,tremor
69,9745130,1.487,-0.180076837902295,-0.08894267203846273,-1.0263909087195626,-12.418172204177395,42.5731097393614,11.39072239831786,tremor
70,9745141,1.498,-0.16477715227133488,-0.08244581244086631,-1.0322144435557952,-11.055796739293946,41.39399626716033,11.232543922347144,tremor
71,9745153,1.51,-0.15025723174825392,-0.07593421603235656,-1.0380649942077884,-9.843772440931177,39.613477622187695,11.02322791750991,tremor
72,9745185,1.542,-0.13682720137981855,-0.06941044115500616,-1.0438121037724122,-8.785975073639401,37.319140090812645,10.766089306781291,tremor
73,9745196,1.553,-0.12474268868129466,-0.06288282007580318,-1.0493322091642292,-7.87903333052736,34.60507078762145,10.464317180296542,tremor
74,9745207,1.564,-0.11419460806359832,-0.056366595268951616,-1.054515222811243,-7.113245860733969,31.567391461129425,10.121012174409271,tremor
75,9745230,1.587,-0.10530388285616817,-0.049884735720668115,-1.0592689398426907,-6.473778187200482,28.300601566010975,9.739240940699641,tremor
76,9745241,1.598,-0.09812075993973632,-0.04346827572730174,-1.063521535390993,-5.942042913620031,24.894730787734915,9.322090908901002,tremor
77,9745252,1.609,-0.09262814473745135,-0.03715605691285741,-1.0672224820532692,-5.4971590926496114,21.433220565583255,8.872715139963127,tremor
78,9745263,1.62,-0.08874819206520526,-0.030993810719858808,-1.0703422150148154,-5.117387676213509,17.99140840874026,8.394368708746338,tremor
79,9745275,1.632,-0.0863512600083255,-0.025032583406364495,-1.0728708547526526,-4.781450010436748,14.63549053872928,7.8904526239962305,tremor
80,9745307,1.664,-0.0852663181881769,-0.01932657268211582,-1.074816279298643,-4.469651908846603,11.421869093954147,7.36458937045133,tremor
