sample,t_ms,ax,ay,az,gx,gy,gz,tremor
0,9536186,-0.1443,-0.0522,0.9274,0.7344,3.3125,-4.5000,no_tremor
1,9536190,-0.1523,-0.0522,0.9259,0.8906,5.3750,-5.3594,no_tremor
2,9536200,-0.1685,-0.0527,0.9225,0.0312,8.6250,-5.2031,no_tremor
3,9536239,-0.1870,-0.0570,0.9246,0.7031,20.0469,-5.3438,no_tremor
4,9536243,-0.1796,-0.0585,0.9272,0.4531,18.7188,-4.6875,no_tremor
5,9536274,-0.1121,-0.0624,0.9410,-0.0312,2.6562,-2.5469,no_tremor
6,9536289,-0.1013,-0.0569,0.9403,-0.7188,1.0312,-2.1875,no_tremor
7,9536293,-0.1025,-0.0542,0.9386,-0.8281,0.7500,-1.8438,no_tremor
8,9536298,-0.1084,-0.0527,0.9373,-0.8594,0.9531,-2.5781,no_tremor
9,9536308,-0.1205,-0.0513,0.9343,-1.9844,2.7812,-2.9844,no_tremor
10,9536317,-0.1339,-0.0514,0.9315,-2.0000,4.2344,-4.3125,no_tremor
11,9536322,-0.1398,-0.0520,0.9303,-1.2344,4.5000,-3.9688,no_tremor
12,9536327,-0.1445,-0.0529,0.9291,-1.3906,3.9375,-3.4219,no_tremor
13,9536332,-0.1479,-0.0537,0.9277,-1.7031,3.7812,-3.9844,no_tremor
14,9536337,-0.1498,-0.0547,0.9259,-0.8125,3.3281,-4.3281,no_tremor
15,9536346,-0.1489,-0.0565,0.9235,-0.6250,1.1875,-2.9219,no_tremor
16,9536361,-0.1379,-0.0574,0.9220,-0.6406,0.0312,-2.8594,no_tremor
17,9536366,-0.1343,-0.0573,0.9224,-0.8594,-0.4219,-2.9531,no_tremor
18,9536401,-0.1364,-0.0573,0.9274,-1.2500,2.6562,-4.4219,no_tremor
19,9536406,-0.1398,-0.0576,0.9249,-0.7969,3.7031,-4.5469,no_tremor
20,9536415,-0.1470,-0.0579,0.9194,-0.1406,3.2031,-3.8125,no_tremor
21,9536420,-0.1486,-0.0577,0.9163,-0.7500,3.8594,-3.7969,no_tremor
22,9536430,-0.1490,-0.0570,0.9105,-0.5469,3.8906,-3.2188,no_tremor
23,9536435,-0.1482,-0.0563,0.9086,-0.1875,4.1875,-3.3281,no_tremor
24,9536440,-0.1471,-0.0553,0.9075,0.0156,6.1719,-3.6250,no_tremor
25,9536444,-0.1462,-0.0541,0.9073,-0.6562,7.9688,-3.9531,no_tremor
26,9536537,-0.1519,-0.0520,0.9360,-3.0000,16.2969,-4.9062,no_tremor
27,9536556,-0.1708,-0.0570,0.9348,-3.6719,16.8594,-4.5625,no_tremor
28,9536561,-0.1733,-0.0588,0.9338,-3.4375,14.3594,-4.7969,no_tremor
29,9536571,-0.1752,-0.0620,0.9310,-3.0312,11.6875,-5.4219,no_tremor
30,9536576,-0.1748,-0.0632,0.9293,-3.2344,9.7812,-4.3438,no_tremor
31,9536585,-0.1726,-0.0643,0.9254,-3.5312,8.4062,-5.0781,no_tremor
32,9536595,-0.1729,-0.0641,0.9235,-4.0156,9.4688,-6.1719,no_tremor
33,9536600,-0.1744,-0.0640,0.9230,-3.7188,10.7344,-7.2344,no_tremor
34,9536609,-0.1809,-0.0643,0.9231,-4.4375,12.1094,-7.5156,no_tremor
35,9536639,-0.2101,-0.0718,0.9238,-4.8594,16.0625,-8.8594,no_tremor
36,9536644,-0.2125,-0.0726,0.9227,-4.6094,16.4219,-8.7812,no_tremor
37,9536649,-0.2144,-0.0731,0.9205,-4.4531,17.2188,-9.9219,no_tremor
38,9536654,-0.2157,-0.0731,0.9189,-4.3125,17.2969,-10.4688,no_tremor
39,9536659,-0.2172,-0.0728,0.9172,-4.1250,16.9062,-10.5000,no_tremor
40,9536664,-0.2183,-0.0721,0.9158,-3.9375,17.4062,-9.9219,no_tremor
41,9536693,-0.2312,-0.0682,0.9132,-4.1562,25.8594,-13.0469,no_tremor
42,9536708,-0.2454,-0.0680,0.9130,-4.6719,32.2344,-15.1094,no_tremor
43,9536727,-0.2635,-0.0697,0.9116,-4.0938,40.3125,-18.9062,no_tremor
44,9536762,-0.2949,-0.0708,0.9229,-6.3906,62.8750,-26.1406,no_tremor
45,9536767,-0.3063,-0.0699,0.9271,-6.5469,68.6250,-27.3750,no_tremor
46,9536772,-0.3158,-0.0687,0.9316,-6.8750,75.5938,-28.1719,no_tremor
47,9536776,-0.3265,-0.0674,0.9359,-6.9531,82.3281,-29.1719,no_tremor
48,9536781,-0.3383,-0.0660,0.9398,-7.9844,89.2500,-30.4844,no_tremor
49,9536786,-0.3505,-0.0647,0.9432,-8.6250,96.0781,-32.2969,no_tremor
50,9536791,-0.3625,-0.0636,0.9462,-8.4688,106.3594,-34.1250,no_tremor
51,9536806,-0.3966,-0.0618,0.9520,-9.4375,127.4062,-38.5156,no_tremor
