sample,t_ms,ax,ay,az,gx,gy,gz,tremor
0,4741715,-0.2346,-0.2795,0.8500,0.9062,-1.5469,2.9375,no_tremor
1,4741720,-0.2340,-0.2802,0.8491,0.5625,-1.5469,3.6719,no_tremor
2,4741724,-0.2336,-0.2806,0.8483,0.4688,-2.0469,4.4688,no_tremor
3,4741729,-0.2333,-0.2810,0.8475,0.6250,-1.7031,4.8281,no_tremor
4,4741734,-0.2329,-0.2814,0.8467,0.9375,-1.3594,4.8594,no_tremor
5,4741739,-0.2327,-0.2815,0.8457,1.3438,-2.8594,4.6562,no_tremor
6,4741744,-0.2323,-0.2816,0.8446,2.0781,-3.6875,4.7812,no_tremor
7,4741749,-0.2319,-0.2815,0.8434,2.2969,-4.0938,4.7031,no_tremor
8,4741763,-0.2311,-0.2802,0.8407,2.0469,-5.6250,5.0156,no_tremor
9,4741768,-0.2310,-0.2797,0.8409,1.8594,-5.7812,5.4062,no_tremor
10,4741773,-0.2310,-0.2792,0.8416,1.3125,-5.8906,4.8281,no_tremor
11,4741778,-0.2310,-0.2787,0.8427,1.7500,-6.0938,4.8125,no_tremor
12,4741783,-0.2311,-0.2782,0.8441,2.9219,-7.0625,5.4844,no_tremor
13,4741787,-0.2312,-0.2777,0.8459,3.1562,-7.2188,5.7031,no_tremor
14,4741792,-0.2313,-0.2772,0.8479,2.6875,-6.9375,5.9062,no_tremor
15,4741797,-0.2316,-0.2765,0.8511,2.8906,-7.5156,5.3906,no_tremor
16,4741802,-0.2317,-0.2754,0.8534,2.8438,-7.5781,4.6875,no_tremor
17,4741827,-0.2355,-0.2710,0.8685,2.0781,-4.5625,5.0000,no_tremor
18,4741832,-0.2368,-0.2699,0.8708,1.9844,-3.7344,5.1250,no_tremor
19,4741837,-0.2389,-0.2692,0.8729,1.9062,-2.3281,5.5000,no_tremor
20,4741842,-0.2405,-0.2686,0.8745,1.3125,-1.1562,5.4844,no_tremor
21,4741846,-0.2422,-0.2679,0.8755,1.3750,-1.2344,5.4688,no_tremor
22,4741866,-0.2487,-0.2660,0.8727,0.7656,-0.1094,4.0625,no_tremor
23,4741871,-0.2499,-0.2657,0.8705,0.6562,-0.4688,4.5156,no_tremor
24,4741880,-0.2513,-0.2660,0.8634,1.5469,-1.0000,5.5156,no_tremor
25,4741885,-0.2516,-0.2665,0.8604,1.3281,-0.9375,5.2812,no_tremor
26,4741890,-0.2512,-0.2673,0.8573,1.1406,-1.5781,5.2500,no_tremor
27,4741894,-0.2506,-0.2682,0.8542,1.4688,-1.7344,5.4375,no_tremor
28,4741899,-0.2496,-0.2694,0.8514,1.8125,-1.9062,5.5156,no_tremor
29,4741904,-0.2484,-0.2706,0.8489,1.7969,-7.3906,6.2031,no_tremor
30,4741909,-0.2472,-0.2719,0.8466,2.0938,-6.2969,6.3125,no_tremor
31,4741914,-0.2460,-0.2732,0.8446,2.9375,-7.7031,6.3750,no_tremor
32,4741919,-0.2450,-0.2743,0.8429,2.7812,-9.3125,6.4062,no_tremor
