sample,t_ms,ax,ay,az,gx,gy,gz,tremor
0,2977823,-0.3007,-0.1965,-0.8640,10.5938,24.1406,19.5625,no_tremor
1,2977828,-0.3486,-0.2131,-0.8677,8.9531,35.0625,19.7969,no_tremor
2,2977833,-0.4214,-0.2257,-0.8719,7.8594,42.3594,20.2500,no_tremor
3,2977838,-0.4650,-0.2389,-0.8760,6.6250,45.3281,20.5156,no_tremor
4,2977843,-0.5006,-0.2522,-0.8789,5.6719,44.5625,19.9375,no_tremor
5,2977848,-0.5260,-0.2656,-0.8804,4.7344,40.9531,19.9688,no_tremor
6,2977852,-0.5397,-0.2786,-0.8800,3.8125,32.1719,20.2188,no_tremor
7,2977857,-0.5413,-0.2909,-0.8782,2.8594,24.4375,19.4219,no_tremor
8,2977862,-0.5316,-0.3025,-0.8751,1.8281,14.7969,18.4062,no_tremor
9,2977867,-0.5125,-0.3130,-0.8711,-0.1250,5.3594,17.8125,no_tremor
10,2977872,-0.4860,-0.3224,-0.8666,-2.5312,-2.3906,17.0156,no_tremor
11,2977877,-0.4388,-0.3341,-0.8589,-4.0469,-8.3594,16.2969,no_tremor
12,2977881,-0.4065,-0.3402,-0.8536,-5.0156,-12.4375,15.6719,no_tremor
13,2977886,-0.3767,-0.3448,-0.8481,-5.6094,-14.5781,14.6562,no_tremor
14,2977891,-0.3516,-0.3481,-0.8430,-6.8125,-14.0781,13.5312,no_tremor
15,2977917,-0.3412,-0.3571,-0.8191,-21.2188,8.5625,10.9688,no_tremor
16,2977922,-0.3596,-0.3596,-0.8159,-23.4219,12.8594,11.1562,no_tremor
17,2977927,-0.3807,-0.3629,-0.7819,-25.6094,15.5625,10.9062,no_tremor
18,2977931,-0.4023,-0.3666,-0.8099,-27.7656,17.0938,10.2031,no_tremor
19,2977936,-0.4323,-0.3723,-0.8083,-30.0000,18.0938,9.7344,no_tremor
20,2977941,-0.4485,-0.3757,-0.8074,-31.4219,17.5000,8.7188,no_tremor
21,2977946,-0.4609,-0.3782,-0.8069,-32.8281,15.2500,7.1094,no_tremor
22,2977950,-0.4700,-0.3792,-0.8071,-34.4688,13.0156,5.3125,no_tremor
23,2977955,-0.4761,-0.3784,-0.8082,-35.8125,11.9062,3.1094,no_tremor
24,2977960,-0.4803,-0.3754,-0.8102,-37.4844,11.2188,-0.5156,no_tremor
25,2977965,-0.4841,-0.3699,-0.8132,-39.2656,10.4062,-3.4844,no_tremor
26,2977970,-0.4884,-0.3617,-0.8169,-40.8750,10.2969,-7.3438,no_tremor
27,2977975,-0.4944,-0.3510,-0.8210,-42.6719,9.7812,-10.8281,no_tremor
28,2977979,-0.5029,-0.3379,-0.8252,-45.0156,9.8438,-15.3125,no_tremor
29,2977984,-0.5144,-0.3228,-0.8300,-46.8125,10.2344,-21.3281,no_tremor
30,2977989,-0.5293,-0.3062,-0.8318,-49.0000,10.6719,-27.7656,no_tremor
31,2977994,-0.5477,-0.2794,-0.8324,-51.1719,11.6719,-34.8438,no_tremor
