sample,t_ms,t_s,ax,ay,az,gx,gy,gz,tremor
38,9754456,0.332,-0.5233652221277421,-0.2550404983246788,0.8271404170698933,-12.300773174141879,153.9845450856266,-10.46471148922572,tremor
39,9754461,0.337,-0.5356208183645347,-0.25647193877519553,0.8189249459878345,-13.031010256643654,159.80250879592765,-10.800329845468728,tremor
40,9754466,0.342,-0.5482242085015516,-0.258008368620302,0.8098416104700119,-13.751141078559396,165.32773172704438,-11.113474024294161,tremor
41,9754471,0.347,-0.5611508223001029,-0.2596463706895586,0.7998769531303767,-14.457975200086096,170.53197296328372,-11.401524378928169,tremor
42,9754480,0.356,-0.5743742023736181,-0.2613815653568308,0.7890220757449706,-15.148350432571439,175.389162479618,-11.661949122501959,tremor
43,9754485,0.361,-0.5878661484944094,-0.2632086223032059,0.7772727826233045,-15.819153409788251,179.87565793457063,-11.892330081435418,tremor
44,9754495,0.371,-0.6015968797763946,-0.26512128160636256,0.764629686041554,-16.46734018032219,183.9704863819214,-12.090388656271355,tremor
45,9754504,0.38,-0.6155352143579427,-0.2671123841644525,0.7510982727405924,-17.08995671520711,187.65556852293167,-12.254011723346027,tremor
46,9754509,0.385,-0.629648765799884,-0.2691739114055427,0.7366889307845091,-17.684159182700952,190.91592277398783,-12.38127716798016,tremor
47,9754514,0.39,-0.6439041548393619,-0.2712970341617819,0.7214169362681696,-18.247233790032915,193.73984598627905,-12.47047869546944,tremor
48,9754541,0.417,-0.6582672344103065,-0.27347217049494954,0.7053023994457477,-18.776615934391263,196.11906716446765,-12.520149519677622,tremor
49,9754546,0.422,-0.6727033249926304,-0.2756890521457109,0.6883701698407151,-19.26990834933545,198.04887006271468,-12.529084480122648,tremor
50,9754551,0.427,-0.6871774564595526,-0.27793679914682246,0.6706496998387157,-19.724897889233475,199.52818021228097,-12.49636009144066,tremor
51,9754565,0.441,-0.7016546117687956,-0.2802040019987543,0.652174866233518,-20.139570576079873,200.55961190781133,-12.421351994411348,tremor
52,9754570,0.446,-0.716099967212168,-0.28247881066393987,0.6329837492770317,-20.512124548820836,201.14947105778035,-12.303749265871499,tremor
53,9754580,0.456,-0.7304791235971396,-0.28474902950179964,0.6131183690468062,-20.840980607248483,201.30771060724163,-12.143565061368523,tremor
54,9754585,0.461,-0.7447583227442867,-0.28700221714937285,0.5926243794287245,-21.124790129147964,201.04783642111568,-11.941143111781146,tremor
